Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,entity,timestamp
30.893847,28.675516,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:48:00
30.898933,28.68696,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:49:00
30.90402,28.728924,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:50:00
30.898933,28.721294,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:51:00
30.90402,28.648813,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:52:00
30.90402,28.660257,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:53:00
30.898933,28.694592,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:54:00
30.90402,28.675516,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:55:00
30.90402,28.633554,31.026093,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:56:00
30.90402,28.698406,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:57:00
30.898933,28.706036,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:58:00
30.90402,28.72511,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:59:00
30.909107,28.72511,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:00:00
30.90402,28.72511,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:01:00
30.898933,28.740368,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:02:00
30.90402,28.747997,31.026093,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:03:00
30.90402,28.747997,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:04:00
30.90402,28.740368,31.021008,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:05:00
30.898933,28.70222,31.021008,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:06:00
30.90402,28.736553,31.021008,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:07:00
30.909107,28.656443,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:08:00
30.898933,28.728924,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:09:00
30.898933,28.732738,31.01592,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:10:00
30.898933,28.70222,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:11:00
30.90402,28.72511,31.01592,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:12:00
30.909107,28.71748,31.010834,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:13:00
30.90402,28.62211,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:14:00
30.898933,28.72511,31.026093,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:15:00
30.898933,28.713665,31.026093,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:16:00
30.893847,28.644999,31.01592,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:17:00
30.893847,28.713665,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:18:00
30.898933,28.690777,31.01592,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:19:00
30.898933,28.728924,31.021008,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:20:00
30.898933,28.675516,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:21:00
30.898933,28.71748,31.021008,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:22:00
30.909107,28.70985,31.01592,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:23:00
30.90402,28.70985,31.01592,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:24:00
30.90402,28.706036,31.01592,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:25:00
30.898933,28.671701,31.021008,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:26:00
30.898933,28.721294,31.021008,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:27:00
30.90402,28.70985,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:28:00
30.898933,28.740368,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:29:00
30.90402,28.76707,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:30:00
30.898933,28.747997,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:31:00
30.898933,28.671701,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:32:00
30.909107,28.671701,31.010834,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:33:00
30.90402,28.7747,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:34:00
30.90402,28.683146,31.01592,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:35:00
30.90402,28.770885,31.021008,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:36:00
30.90402,28.683146,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:37:00
30.909107,28.667887,31.010834,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 18:38:00
30.90402,28.690777,31.01592,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 18:39:00
30.90402,28.690777,31.010834,1.0061799,0.022888534,0.0339098,Equipment1,2018-03-19 18:40:00
30.90402,28.736553,31.010834,1.0061799,0.022888534,0.0339098,Equipment1,2018-03-19 18:41:00
30.898933,28.683146,31.01592,1.0061799,0.022888534,0.04238725,Equipment1,2018-03-19 18:42:00
30.898933,28.698406,31.005747,1.0061799,0.022888534,0.04238725,Equipment1,2018-03-19 18:43:00
30.90402,28.755627,31.01592,1.0061799,0.021972992,0.04238725,Equipment1,2018-03-19 18:44:00
30.898933,28.683146,31.010834,1.0061799,0.022888534,0.0339098,Equipment1,2018-03-19 18:45:00
30.898933,28.740368,31.01592,1.0061799,0.022888534,0.04238725,Equipment1,2018-03-19 18:46:00
30.909107,28.713665,31.01592,1.0061799,0.023804074,0.04238725,Equipment1,2018-03-19 18:47:00
30.909107,28.732738,31.010834,1.0061799,0.022888534,0.05934215,Equipment1,2018-03-19 18:48:00
30.898933,28.721294,31.005747,1.0061799,0.022888534,0.0678196,Equipment1,2018-03-19 18:49:00
30.898933,28.706036,31.010834,1.0061799,0.022888534,0.0678196,Equipment1,2018-03-19 18:50:00
30.90402,28.7747,31.005747,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 18:51:00
30.898933,28.747997,31.010834,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 18:52:00
30.898933,28.789959,31.010834,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 18:53:00
30.893847,28.71748,31.01592,1.0061799,0.022888534,0.07629705,Equipment1,2018-03-19 18:54:00
30.898933,28.759441,31.021008,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 18:55:00
30.898933,28.747997,31.010834,1.0061799,0.021972992,0.07629705,Equipment1,2018-03-19 18:56:00
30.898933,28.770885,31.010834,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 18:57:00
30.898933,28.728924,31.010834,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 18:58:00
30.898933,28.770885,31.005747,1.0061799,0.021972992,0.07629705,Equipment1,2018-03-19 18:59:00
30.893847,28.786144,31.010834,1.0061799,0.022888534,0.07629705,Equipment1,2018-03-19 19:00:00
30.898933,28.770885,31.005747,1.0061799,0.021972992,0.07629705,Equipment1,2018-03-19 19:01:00
30.90402,28.740368,31.010834,1.0061799,0.021972992,0.07629705,Equipment1,2018-03-19 19:02:00
30.90402,28.71748,31.010834,1.0061799,0.022888534,0.07629705,Equipment1,2018-03-19 19:03:00
30.898933,28.78233,31.010834,1.0061799,0.021972992,0.05934215,Equipment1,2018-03-19 19:04:00
30.898933,28.732738,31.005747,1.0061799,0.022888534,0.05934215,Equipment1,2018-03-19 19:05:00
30.90402,28.690777,31.010834,1.0061799,0.022888534,0.0678196,Equipment1,2018-03-19 19:06:00
30.898933,28.694592,31.005747,1.0061799,0.022888534,0.05934215,Equipment1,2018-03-19 19:07:00
30.893847,28.671701,31.005747,1.0061799,0.022888534,0.05934215,Equipment1,2018-03-19 19:08:00
30.8735,28.744183,30.95997,1.2799268,0.2966354,0.1525941,Equipment1,2018-03-19 19:09:00
30.79212,29.118029,30.878588,1.4163424,0.42023346,0.07629705,Equipment1,2018-03-19 19:10:00
30.771774,29.182878,30.863329,1.4163424,0.42206454,0.0847745,Equipment1,2018-03-19 19:11:00
30.776861,29.072252,30.863329,1.4163424,0.4229801,0.1017294,Equipment1,2018-03-19 19:12:00
30.787033,29.106585,30.878588,1.4163424,0.4229801,0.1186843,Equipment1,2018-03-19 19:13:00
30.797205,28.999771,30.888762,1.4163424,0.4229801,0.1186843,Equipment1,2018-03-19 19:14:00
30.812466,28.999771,30.909107,1.4172579,0.4229801,0.0847745,Equipment1,2018-03-19 19:15:00
30.827724,28.976883,30.914192,1.4172579,0.42389563,0.1017294,Equipment1,2018-03-19 19:16:00
,,,,,,Equipment1,2018-03-19 19:17:00
33.091164,29.484245,33.101337,1.4044404,3.8013275,5.8663955,Equipment1,2018-03-19 19:18:00
38.81843,30.682077,38.452213,1.4044404,6.8592353,6.646321,Equipment1,2018-03-19 19:19:00
41.738018,32.34531,40.985233,1.4053559,9.932708,7.1634455,Equipment1,2018-03-19 19:20:00
43.538597,33.871212,42.292435,1.4026093,10.546121,7.010851,Equipment1,2018-03-19 19:21:00
44.876316,34.94316,42.897713,1.395285,12.246281,6.688708,Equipment1,2018-03-19 19:22:00
45.98515,35.797665,43.162205,1.4099336,12.130007,6.5700235,Equipment1,2018-03-19 19:23:00
46.987164,36.43473,43.823433,1.4117647,12.184024,6.485249,Equipment1,2018-03-19 19:24:00
47.86711,37.10994,44.48975,1.4099336,12.365301,6.654798,Equipment1,2018-03-19 19:25:00
48.64024,37.727932,45.04925,1.4117647,12.476997,6.646321,Equipment1,2018-03-19 19:26:00
49.321815,38.23148,45.598583,1.4099336,12.72694,6.612411,Equipment1,2018-03-19 19:27:00
49.942356,38.65492,46.127567,1.4053559,12.083314,6.7141404,Equipment1,2018-03-19 19:28:00
50.53746,38.853283,46.763363,1.4044404,12.151979,6.671753,Equipment1,2018-03-19 19:29:00
51.0461,39.1928,47.165188,1.4081025,12.381781,6.2224483,Equipment1,2018-03-19 19:30:00
51.493702,39.486534,47.54667,1.4099336,12.29572,6.2054935,Equipment1,2018-03-19 19:31:00
51.91587,39.5819,47.92306,1.4117647,12.12726,5.857918,Equipment1,2018-03-19 19:32:00
52.332954,39.776455,48.350315,1.4126803,11.391165,5.9257374,Equipment1,2018-03-19 19:33:00
52.744953,39.696346,48.914906,1.4126803,10.738384,5.91726,Equipment1,2018-03-19 19:34:00
53.11117,39.841305,49.4388,1.4108492,10.683452,6.1546288,Equipment1,2018-03-19 19:35:00
53.42653,40.11978,49.71855,1.409018,11.181506,5.91726,Equipment1,2018-03-19 19:36:00
53.711365,40.222782,49.83554,1.409018,11.382925,5.467955,Equipment1,2018-03-19 19:37:00
53.975857,40.299076,50.023735,1.409018,11.358206,5.306884,Equipment1,2018-03-19 19:38:00
54.214916,40.30289,50.222107,1.409018,11.3490505,5.306884,Equipment1,2018-03-19 19:39:00
54.443806,40.44404,50.395042,1.4081025,11.403982,5.2051544,Equipment1,2018-03-19 19:40:00
54.667606,40.585182,50.55272,1.4081025,11.401236,5.1542897,Equipment1,2018-03-19 19:41:00
54.88632,40.588997,50.746002,1.4081025,11.348135,5.1712446,Equipment1,2018-03-19 19:42:00
55.089775,40.672924,50.91894,1.407187,11.415885,5.2305865,Equipment1,2018-03-19 19:43:00
55.298317,40.707256,51.07662,1.4062715,11.47448,5.179722,Equipment1,2018-03-19 19:44:00
55.481426,40.73396,51.21395,1.4081025,11.427787,5.162767,Equipment1,2018-03-19 19:45:00
55.65436,40.859844,51.336025,1.4081025,11.436027,5.1712446,Equipment1,2018-03-19 19:46:00
55.822212,40.936142,51.442837,1.4081025,11.425956,5.2221093,Equipment1,2018-03-19 19:47:00
55.979893,40.924698,51.554737,1.4081025,11.448844,5.289929,Equipment1,2018-03-19 19:48:00
56.142654,40.920883,51.661552,1.409018,11.43328,5.2305865,Equipment1,2018-03-19 19:49:00
56.285076,41.02388,51.778538,1.409018,11.363699,5.2221093,Equipment1,2018-03-19 19:50:00
56.407146,41.09636,51.885353,1.3934538,11.803159,5.137335,Equipment1,2018-03-19 19:51:00
56.51396,41.20699,51.885353,1.3943694,11.99176,5.1881995,Equipment1,2018-03-19 19:52:00
56.620777,41.237507,51.941303,1.3962005,12.007324,5.2221093,Equipment1,2018-03-19 19:53:00
56.72759,41.355762,52.04812,1.395285,11.910277,5.239064,Equipment1,2018-03-19 19:54:00
56.834404,41.409172,52.15493,1.3998626,12.039369,5.1712446,Equipment1,2018-03-19 19:55:00
56.95648,41.531242,52.236313,1.4026093,12.20325,5.2051544,Equipment1,2018-03-19 19:56:00
57.03786,41.699093,52.28209,1.4035249,12.216067,5.2305865,Equipment1,2018-03-19 19:57:00
57.144672,41.767757,52.38382,1.4062715,11.829709,5.239064,Equipment1,2018-03-19 19:58:00
57.256573,41.699093,52.54658,1.4062715,11.54223,5.281451,Equipment1,2018-03-19 19:59:00
57.358303,41.61135,52.709347,1.4026093,11.23003,5.3407936,Equipment1,2018-03-19 20:00:00
57.449856,41.596092,52.856853,1.3980316,11.198901,5.3916583,Equipment1,2018-03-19 20:01:00
57.526154,41.599907,52.953495,1.395285,11.338979,5.332316,Equipment1,2018-03-19 20:02:00
57.61262,41.573204,53.024704,1.3934538,11.478142,5.3831806,Equipment1,2018-03-19 20:03:00
57.658398,41.699093,53.23833,1.375143,12.418403,5.645982,Equipment1,2018-03-19 20:04:00
57.72452,41.71435,53.767315,1.3842984,12.229801,5.645982,Equipment1,2018-03-19 20:05:00
57.831337,41.660946,53.74697,1.3962005,11.27306,5.48491,Equipment1,2018-03-19 20:06:00
57.912716,41.706722,53.5486,1.3870451,11.253834,5.459478,Equipment1,2018-03-19 20:07:00
57.973755,41.760128,53.497738,1.3888762,11.446097,5.4933877,Equipment1,2018-03-19 20:08:00
58.03479,41.798275,53.48248,1.3907073,11.491875,5.476433,Equipment1,2018-03-19 20:09:00
58.100914,41.760128,53.497738,1.395285,11.458915,5.467955,Equipment1,2018-03-19 20:10:00
58.156864,41.710537,53.553688,1.3962005,11.516594,5.5442524,Equipment1,2018-03-19 20:11:00
58.2179,41.798275,53.58929,1.395285,11.548638,5.5272975,Equipment1,2018-03-19 20:12:00
58.26368,41.79446,53.61981,1.395285,11.555047,5.6035943,Equipment1,2018-03-19 20:13:00
58.324715,41.81735,53.6605,1.3962005,11.540399,5.637504,Equipment1,2018-03-19 20:14:00
58.37558,41.805904,53.711365,1.3962005,11.551385,5.629027,Equipment1,2018-03-19 20:15:00
58.42644,41.882202,53.74697,1.3962005,11.555047,5.612072,Equipment1,2018-03-19 20:16:00
58.477306,41.824978,53.808006,1.3962005,11.537652,5.645982,Equipment1,2018-03-19 20:17:00
58.517998,41.798275,53.84361,1.3962005,11.558709,5.5866394,Equipment1,2018-03-19 20:18:00
58.563774,41.80972,53.8843,1.3962005,11.525749,5.620549,Equipment1,2018-03-19 20:19:00
58.60955,41.824978,53.935165,1.3962005,11.551385,5.7053237,Equipment1,2018-03-19 20:20:00
58.660416,41.821163,53.98094,1.3962005,11.553216,5.6968465,Equipment1,2018-03-19 20:21:00
58.706192,41.89746,54.026722,1.3962005,11.544061,5.7138014,Equipment1,2018-03-19 20:22:00
58.731625,41.89746,54.062325,1.3971161,11.546807,5.671414,Equipment1,2018-03-19 20:23:00
58.772316,41.88983,54.092842,1.3962005,11.557794,5.7392335,Equipment1,2018-03-19 20:24:00
58.818092,41.855495,54.138622,1.3962005,11.544061,5.7392335,Equipment1,2018-03-19 20:25:00
58.8537,41.863125,54.179314,1.3962005,11.549554,5.6629367,Equipment1,2018-03-19 20:26:00
58.889305,41.870754,54.22,1.3962005,11.53399,5.6798916,Equipment1,2018-03-19 20:27:00
58.93508,41.855495,54.250523,1.3962005,11.555047,5.671414,Equipment1,2018-03-19 20:28:00
58.960514,41.870754,54.286125,1.3962005,11.5541315,5.6968465,Equipment1,2018-03-19 20:29:00
59.001205,41.87457,54.326817,1.3971161,11.540399,5.6968465,Equipment1,2018-03-19 20:30:00
59.031723,41.89746,54.367508,1.3962005,11.546807,5.7561884,Equipment1,2018-03-19 20:31:00
59.06224,41.87457,54.4082,1.3971161,11.5367365,5.781621,Equipment1,2018-03-19 20:32:00
59.097843,41.813534,54.438717,1.3971161,11.544976,5.7731433,Equipment1,2018-03-19 20:33:00
59.13345,41.91272,54.474323,1.3971161,11.558709,5.8494406,Equipment1,2018-03-19 20:34:00
59.169056,41.924164,54.509926,1.3971161,11.544061,5.764666,Equipment1,2018-03-19 20:35:00
59.1894,41.85931,54.550617,1.3980316,11.525749,5.8663955,Equipment1,2018-03-19 20:36:00
59.214832,41.901276,54.57605,1.3971161,11.572442,5.8663955,Equipment1,2018-03-19 20:37:00
59.255524,41.939423,54.601482,1.3971161,11.555963,5.8748727,Equipment1,2018-03-19 20:38:00
59.291126,41.89746,54.642174,1.3888762,11.768368,5.8748727,Equipment1,2018-03-19 20:39:00
59.28604,42.10727,55.0796,1.3815519,12.460517,6.1885386,Equipment1,2018-03-19 20:40:00
59.296215,42.141605,55.43565,1.3925383,12.000916,6.027467,Equipment1,2018-03-19 20:41:00
59.347076,42.008087,55.145725,1.3943694,11.121996,5.91726,Equipment1,2018-03-19 20:42:00
59.362335,42.046234,54.993134,1.3888762,11.393911,5.8748727,Equipment1,2018-03-19 20:43:00
59.387768,41.996643,54.916836,1.3925383,11.4671545,5.8833504,Equipment1,2018-03-19 20:44:00
59.418285,41.996643,54.87615,1.3934538,11.541314,5.9257374,Equipment1,2018-03-19 20:45:00
59.443718,41.947052,54.860886,1.395285,11.526665,5.9003053,Equipment1,2018-03-19 20:46:00
59.464066,41.901276,54.87615,1.3925383,11.597162,5.8918276,Equipment1,2018-03-19 20:47:00
59.47424,41.89746,54.8558,1.3870451,11.706111,5.9087825,Equipment1,2018-03-19 20:48:00
59.494583,41.97757,54.937183,1.375143,12.450446,6.163106,Equipment1,2018-03-19 20:49:00
59.47424,42.198826,55.4916,1.3778896,13.020828,6.442862,Equipment1,2018-03-19 20:50:00
59.494583,42.286564,55.7154,1.3824674,12.774548,6.2394032,Equipment1,2018-03-19 20:51:00
59.509842,42.31708,55.873077,1.3824674,12.530098,6.0952864,Equipment1,2018-03-19 20:52:00
59.54545,42.389565,56.0511,1.3824674,12.091554,6.137674,Equipment1,2018-03-19 20:53:00
59.58105,42.412453,56.229126,1.3815519,11.952392,6.2054935,Equipment1,2018-03-19 20:54:00
59.6014,42.423897,56.330853,1.3788052,12.234379,6.1885386,Equipment1,2018-03-19 20:55:00
59.61157,42.481117,56.335938,1.3769741,12.130007,6.2224483,Equipment1,2018-03-19 20:56:00
59.637,42.35523,56.351196,1.3788052,11.754635,6.197016,Equipment1,2018-03-19 20:57:00
59.677692,42.198826,56.40206,1.3815519,11.786679,6.290268,Equipment1,2018-03-19 20:58:00
59.682777,42.313267,56.47327,1.3778896,12.184939,6.2478805,Equipment1,2018-03-19 20:59:00
59.69295,42.33997,56.447838,1.3769741,12.072328,6.2478805,Equipment1,2018-03-19 21:00:00
59.7133,42.25986,56.47327,1.3806363,12.046693,6.2648354,Equipment1,2018-03-19 21:01:00
59.72347,42.320896,56.524136,1.3769741,12.281987,6.146151,Equipment1,2018-03-19 21:02:00
59.738728,42.35523,56.508877,1.3778896,12.024719,6.137674,Equipment1,2018-03-19 21:03:00
59.76925,42.298008,56.539394,1.3815519,12.0412,6.1885386,Equipment1,2018-03-19 21:04:00
59.76925,42.381935,56.580086,1.3778896,12.266422,6.197016,Equipment1,2018-03-19 21:05:00
59.77942,42.431526,56.564827,1.3788052,12.038453,6.180061,Equipment1,2018-03-19 21:06:00
59.80994,42.42771,56.60552,1.3806363,12.156558,6.2139707,Equipment1,2018-03-19 21:07:00
59.815025,42.43534,56.630947,1.3769741,12.194095,6.1122413,Equipment1,2018-03-19 21:08:00
59.830284,42.462044,56.61569,1.3806363,12.057679,6.197016,Equipment1,2018-03-19 21:09:00
59.85063,42.439156,56.64621,1.3778896,12.098879,6.180061,Equipment1,2018-03-19 21:10:00
59.87606,42.389565,56.66147,1.3797208,12.004578,6.2139707,Equipment1,2018-03-19 21:11:00
59.886234,42.446785,56.686897,1.3778896,12.174869,6.2394032,Equipment1,2018-03-19 21:12:00
59.896408,42.416267,56.681812,1.3769741,12.020142,6.2224483,Equipment1,2018-03-19 21:13:00
59.91675,42.397194,56.70216,1.3806363,12.093385,6.2139707,Equipment1,2018-03-19 21:14:00
59.91675,42.45823,56.74285,1.3769741,12.082398,6.2139707,Equipment1,2018-03-19 21:15:00
59.942184,42.40101,56.747936,1.3797208,12.152895,6.2817903,Equipment1,2018-03-19 21:16:00
59.95236,42.488747,56.763195,1.3778896,12.14374,6.2054935,Equipment1,2018-03-19 21:17:00
59.972702,42.43534,56.77337,1.3797208,12.198672,6.163106,Equipment1,2018-03-19 21:18:00
59.972702,42.545967,56.778454,1.3769741,12.205081,6.146151,Equipment1,2018-03-19 21:19:00
59.98796,42.496376,56.788628,1.3797208,12.229801,6.2817903,Equipment1,2018-03-19 21:20:00
59.998135,42.50019,56.793713,1.3778896,12.159305,6.2478805,Equipment1,2018-03-19 21:21:00
60.013393,42.542152,56.803886,1.3788052,12.220646,6.2139707,Equipment1,2018-03-19 21:22:00
60.018482,42.584114,56.82423,1.3769741,12.2233925,6.2309256,Equipment1,2018-03-19 21:23:00
60.038826,42.53071,56.82423,1.3788052,12.151064,6.2054935,Equipment1,2018-03-19 21:24:00
60.038826,42.534523,56.849663,1.3769741,12.16022,6.2309256,Equipment1,2018-03-19 21:25:00
60.04391,42.462044,56.849663,1.3788052,12.183108,6.3750424,Equipment1,2018-03-19 21:26:00
60.054085,42.50019,56.87001,1.3788052,12.204165,6.34961,Equipment1,2018-03-19 21:27:00
60.069344,42.511635,56.88527,1.3778896,12.21149,6.3411326,Equipment1,2018-03-19 21:28:00
60.079517,42.49256,56.88018,1.3778896,12.166629,6.3411326,Equipment1,2018-03-19 21:29:00
60.08969,42.57267,56.905613,1.3778896,12.212405,6.3750424,Equipment1,2018-03-19 21:30:00
60.094776,42.599373,56.9107,1.3778896,12.25452,6.307223,Equipment1,2018-03-19 21:31:00
60.09986,42.62608,56.92596,1.3788052,12.221561,6.4004745,Equipment1,2018-03-19 21:32:00
60.11512,42.64134,56.94122,1.3778896,12.190433,6.3157,Equipment1,2018-03-19 21:33:00
60.125294,42.607002,56.94122,1.3778896,12.16022,6.3750424,Equipment1,2018-03-19 21:34:00
60.130383,42.599373,56.95139,1.3778896,12.185855,6.3580875,Equipment1,2018-03-19 21:35:00
60.140553,42.599373,56.95648,1.3778896,12.216983,6.3665648,Equipment1,2018-03-19 21:36:00
60.1609,42.599373,56.971737,1.3778896,12.256351,6.34961,Equipment1,2018-03-19 21:37:00
60.165985,42.599373,56.97682,1.3769741,12.271,6.2478805,Equipment1,2018-03-19 21:38:00
60.171074,42.534523,56.97682,1.3778896,12.249943,6.3580875,Equipment1,2018-03-19 21:39:00
60.171074,42.496376,56.99208,1.3769741,12.204165,6.3835196,Equipment1,2018-03-19 21:40:00
60.17616,42.54978,56.99208,1.3769741,12.181277,6.2648354,Equipment1,2018-03-19 21:41:00
60.191418,42.504005,56.986996,1.3769741,12.191348,6.34961,Equipment1,2018-03-19 21:42:00
60.206676,42.416267,57.00734,1.3778896,12.130007,6.425907,Equipment1,2018-03-19 21:43:00
60.21685,42.416267,57.03786,1.3769741,12.216067,6.34961,Equipment1,2018-03-19 21:44:00
60.221935,42.488747,57.042946,1.3760586,12.228886,6.332655,Equipment1,2018-03-19 21:45:00
60.23211,42.496376,57.032772,1.3769741,12.24445,6.4343843,Equipment1,2018-03-19 21:46:00
60.242283,42.496376,57.03786,1.3769741,12.239872,6.34961,Equipment1,2018-03-19 21:47:00
60.247368,42.56504,57.05312,1.3769741,12.271,6.442862,Equipment1,2018-03-19 21:48:00
60.25754,42.511635,57.05312,1.3769741,12.268253,6.408952,Equipment1,2018-03-19 21:49:00
60.262627,42.526894,57.063293,1.3769741,12.2407875,6.307223,Equipment1,2018-03-19 21:50:00
60.26771,42.599373,57.073463,1.3769741,12.187686,6.3665648,Equipment1,2018-03-19 21:51:00
60.2728,42.511635,57.09381,1.3760586,12.248112,6.3665648,Equipment1,2018-03-19 21:52:00
60.282974,42.504005,57.098896,1.3760586,12.268253,6.3665648,Equipment1,2018-03-19 21:53:00
60.28806,42.54978,57.088722,1.3760586,12.249027,6.3665648,Equipment1,2018-03-19 21:54:00
60.293144,42.511635,57.088722,1.3861295,12.191348,6.3665648,Equipment1,2018-03-19 21:55:00
60.32875,42.44297,56.819145,1.3962005,11.318837,6.2309256,Equipment1,2018-03-19 21:56:00
60.364353,42.214085,56.341026,1.395285,11.018539,6.290268,Equipment1,2018-03-19 21:57:00
60.374527,42.27512,56.259644,1.3925383,11.133898,6.103764,Equipment1,2018-03-19 21:58:00
60.379612,42.198826,56.13757,1.3907073,11.389334,6.129196,Equipment1,2018-03-19 21:59:00
60.374527,42.09201,56.020584,1.3925383,11.462577,6.163106,Equipment1,2018-03-19 22:00:00
60.3847,42.008087,55.949375,1.3934538,11.493706,6.1122413,Equipment1,2018-03-19 22:01:00
60.369442,42.04242,55.888336,1.3925383,11.540399,6.0528994,Equipment1,2018-03-19 22:02:00
60.379612,42.05005,55.862904,1.3934538,11.507439,6.146151,Equipment1,2018-03-19 22:03:00
60.379612,41.9852,55.852734,1.385214,11.650263,6.0783315,Equipment1,2018-03-19 22:04:00
60.389786,41.996643,55.8273,1.3861295,11.618219,6.146151,Equipment1,2018-03-19 22:05:00
60.39996,41.989014,55.812042,1.3861295,11.624628,6.1122413,Equipment1,2018-03-19 22:06:00
60.410133,41.9852,55.806953,1.3861295,11.614557,6.0613766,Equipment1,2018-03-19 22:07:00
60.41522,41.981384,55.812042,1.3870451,11.591668,6.0952864,Equipment1,2018-03-19 22:08:00
60.430477,42.053864,55.812042,1.3888762,11.588006,6.086809,Equipment1,2018-03-19 22:09:00
60.435562,42.023346,55.817127,1.3897917,11.555047,6.0952864,Equipment1,2018-03-19 22:10:00
60.435562,42.07675,55.822212,1.3897917,11.56878,6.146151,Equipment1,2018-03-19 22:11:00
60.44065,42.09964,55.822212,1.3870451,11.594416,6.103764,Equipment1,2018-03-19 22:12:00
60.445736,41.989014,55.822212,1.3824674,11.710689,6.137674,Equipment1,2018-03-19 22:13:00
60.44065,42.030975,55.832386,1.3723965,12.358892,6.3835196,Equipment1,2018-03-19 22:14:00
60.3847,42.25986,56.351196,1.3742275,13.362326,6.5361137,Equipment1,2018-03-19 22:15:00
60.369442,42.404823,56.610603,1.3797208,13.151751,6.5106816,Equipment1,2018-03-19 22:16:00
60.379612,42.423897,56.788628,1.3797208,12.717784,6.502204,Equipment1,2018-03-19 22:17:00
60.389786,42.511635,56.95648,1.3778896,12.497139,6.6971855,Equipment1,2018-03-19 22:18:00
60.389786,42.5803,57.09381,1.375143,12.4632635,6.5700235,Equipment1,2018-03-19 22:19:00
60.405045,42.58793,57.10907,1.3742275,12.197757,6.4937267,Equipment1,2018-03-19 22:20:00
60.430477,42.481117,57.144672,1.3778896,11.783933,6.4004745,Equipment1,2018-03-19 22:21:00
