Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,entity,timestamp
59.64209,39.99771,56.300335,1.2332342,11.370108,5.467955,60.3,5.91726,3.7978976,304.1245,64.23,42.446785,78.6,286.9,163.02357,57.719437,61.025585,305.7,301.9,37.8233,55.7,4.306545,94.77379,6.290268,54.2,6.917599,62.78706,16.208897,155.59244,298.3,17.972195,9.028484,106.70634,200.0,62.09659,57.831337,Equipment1,2018-01-30 13:29:00
59.637,40.00534,56.30542,1.2332342,11.630121,5.48491,61.3,5.9003053,3.7978976,304.42664,64.22492,42.576485,78.4,286.7,162.94347,57.709263,61.03067,305.4,301.2,37.83093,55.6,4.3743644,95.8114,6.2648354,55.1,7.1888776,62.748913,15.884642,155.55048,299.5,17.836555,9.036962,108.15976,200.0,62.09659,57.836422,Equipment1,2018-01-30 13:30:00
59.637,40.08545,56.285076,1.2332342,11.557794,5.48491,60.9,5.9003053,3.7978976,305.69925,64.214745,42.55741,78.5,286.9,162.41702,57.69909,61.03067,305.6,301.4,37.953003,55.6,4.272635,96.490425,6.1546288,54.7,7.154968,62.748913,15.327687,155.34828,299.0,18.175653,9.079349,108.499275,200.0,62.09659,57.81608,Equipment1,2018-01-30 13:31:00
59.621742,40.016785,56.29016,1.2332342,11.464408,5.5357747,60.5,5.934215,3.7639878,306.04715,64.20966,42.52308,78.6,286.9,162.37125,57.704174,61.020496,305.8,301.7,37.9263,55.7,4.306545,96.3798,6.120719,54.3,6.985419,62.703136,15.381094,155.46272,298.5,18.141743,9.138691,108.442055,200.0,62.09659,57.821163,Equipment1,2018-01-30 13:32:00
59.631916,39.982452,56.30542,1.2341497,11.417716,5.501865,60.4,5.91726,3.7639878,305.21402,64.214745,42.496376,78.6,286.9,162.50096,57.714348,61.020496,305.7,301.7,37.907227,55.7,4.306545,95.92203,6.1885386,54.3,7.087148,62.645916,15.789273,155.5314,298.5,17.633097,9.045439,108.018616,200.0,62.09659,57.821163,Equipment1,2018-01-30 13:33:00
59.637,39.96338,56.310505,1.2341497,11.40032,5.476433,60.2,5.9257374,3.7639878,305.0767,64.21983,42.542152,78.8,286.8,162.64592,57.72452,61.03067,306.0,301.9,37.899597,55.6,4.272635,95.422295,6.2648354,54.0,6.8497796,62.71458,16.018158,155.581,298.1,18.209562,9.003052,107.93088,200.0,62.111847,57.821163,Equipment1,2018-01-30 13:34:00
59.64209,39.95575,56.315594,1.2341497,11.368277,5.459478,60.2,5.8748727,3.7978976,305.0126,64.21983,42.45823,78.7,286.9,162.9244,57.73978,61.03067,305.9,302.0,37.87671,55.7,4.272635,95.06752,6.2817903,54.0,6.985419,62.741283,16.330969,155.65347,298.2,17.836555,9.231943,107.667656,200.0,62.100403,57.821163,Equipment1,2018-01-30 13:35:00
59.647175,39.982452,56.30542,1.2341497,11.387503,5.51882,60.2,5.8918276,3.8318074,305.56192,64.21983,42.473488,78.7,287.0,163.13039,57.729607,61.025585,305.9,301.9,37.85763,55.8,4.306545,95.28115,6.2224483,54.1,7.0193286,62.748913,16.311893,155.69925,298.2,18.175653,9.087827,108.17502,200.0,62.09659,57.81608,Equipment1,2018-01-30 13:36:00
59.647175,39.97101,56.310505,1.2350652,11.3646145,5.5527296,60.2,5.968125,3.8657172,303.2273,64.22492,42.481117,78.7,286.8,163.01595,57.719437,61.025585,305.9,301.9,37.769894,55.6,4.306545,94.182495,6.2139707,54.1,7.0532384,62.72221,16.960403,155.6077,298.2,18.175653,8.960665,106.363014,200.0,62.09659,57.821163,Equipment1,2018-01-30 13:37:00
59.647175,39.94812,56.295246,1.2341497,11.428702,5.5357747,60.4,5.98508,3.7978976,304.9668,64.21983,42.618446,78.7,286.8,163.08461,57.729607,61.025585,305.8,301.9,37.724117,55.6,4.306545,94.12146,6.273313,54.2,7.0193286,62.748913,16.868849,155.60388,298.3,18.073923,9.189556,107.62951,200.0,62.08896,57.821163,Equipment1,2018-01-30 13:38:00
59.64209,39.99771,56.295246,1.2341497,11.438773,5.578162,60.3,5.91726,3.7639878,306.038,64.21983,42.50782,78.6,286.8,163.1609,57.734695,61.03067,305.9,301.9,37.811855,55.6,4.272635,95.01793,6.332655,54.1,7.0193286,62.760357,16.403448,155.64203,298.3,18.141743,9.316717,108.556496,200.0,62.09659,57.81099,Equipment1,2018-01-30 13:39:00
59.65226,39.982452,56.285076,1.2341497,11.485466,5.51882,60.7,5.8663955,3.7639878,305.58023,64.21983,42.526894,78.5,287.0,163.13802,57.729607,61.025585,305.5,301.5,37.888153,55.7,4.306545,95.357445,6.086809,54.5,7.121058,62.691692,16.098269,155.69162,298.9,18.311293,9.045439,108.75868,200.0,62.09659,57.81608,Equipment1,2018-01-30 13:40:00
59.64209,40.009155,56.295246,1.2341497,11.513847,5.5527296,60.5,5.934215,3.7639878,305.58023,64.214745,42.50782,78.7,286.8,162.82903,57.714348,61.020496,305.9,301.8,37.88434,55.5,4.306545,96.353096,6.442862,54.3,7.0532384,62.691692,15.663386,155.57336,298.4,17.938284,9.036962,109.47204,200.0,62.09659,57.81608,Equipment1,2018-01-30 13:41:00
59.65735,40.009155,56.29016,1.2350652,11.360952,5.48491,60.1,5.8494406,3.7978976,305.41544,64.22492,42.446785,78.7,286.9,162.8214,57.72452,61.025585,305.9,302.0,37.9263,55.7,4.306545,95.84955,6.2054935,53.9,6.985419,62.69932,15.785459,155.59625,298.0,17.734825,8.9098,108.88838,200.0,62.09659,57.821163,Equipment1,2018-01-30 13:42:00
59.647175,40.009155,56.300335,1.2350652,11.431449,5.5357747,60.4,5.8833504,3.7639878,304.40833,64.23,42.423897,78.6,286.8,162.91295,57.72452,61.03576,305.8,301.8,37.88434,55.6,4.272635,95.3727,6.273313,54.2,7.1888776,62.726025,16.174562,155.60388,298.4,18.073923,9.316717,108.42298,200.0,62.09659,57.821163,Equipment1,2018-01-30 13:43:00
59.647175,39.99771,56.295246,1.2359807,11.397573,5.48491,60.4,5.857918,3.7978976,305.92813,64.23,42.45823,78.6,287.0,162.98161,57.719437,61.03067,305.8,301.8,37.891968,55.8,4.272635,95.208664,6.163106,54.2,7.0193286,62.72221,16.197453,155.61533,298.4,18.413021,8.80807,108.81209,200.0,62.09659,57.821163,Equipment1,2018-01-30 13:44:00
59.647175,39.99771,56.30542,1.2350652,11.401236,5.48491,60.2,5.9003053,3.7978976,304.40833,64.23,42.42771,78.7,286.8,162.97398,57.729607,61.025585,305.9,301.9,37.811855,55.6,4.238725,94.51438,6.2309256,54.0,6.951509,62.752728,16.70863,155.63058,298.2,17.734825,9.104781,107.59136,200.0,62.09659,57.831337,Equipment1,2018-01-30 13:45:00
59.65735,40.0206,56.300335,1.2350652,11.436942,5.4933877,60.3,5.9426923,3.7639878,305.095,64.23,42.496376,78.7,286.8,162.98543,57.729607,61.025585,305.9,301.9,37.81567,55.6,4.238725,95.13237,6.307223,54.0,7.087148,62.748913,16.56367,155.6077,298.1,18.446932,9.206511,108.54124,200.0,62.09659,57.82625,Equipment1,2018-01-30 13:46:00
59.65226,39.90616,56.300335,1.2359807,11.3820095,5.5696845,60.1,5.8494406,3.730078,305.59854,64.23509,42.545967,78.7,286.9,163.14565,57.734695,61.025585,305.9,302.1,37.895782,55.6,4.2048154,95.1667,6.2139707,53.9,6.917599,62.733654,16.369116,155.70688,298.0,18.243473,9.27433,108.94942,200.0,62.09659,57.82625,Equipment1,2018-01-30 13:47:00
59.65735,39.921417,56.310505,1.2359807,11.377432,5.5272975,60.2,5.9087825,3.7978976,305.6077,64.24018,42.58793,78.7,286.9,163.29823,57.73978,61.03576,305.9,301.9,37.869076,55.7,4.272635,95.33074,6.1715837,54.0,6.951509,62.623024,16.422522,155.74121,298.2,18.141743,9.062394,108.857864,200.0,62.104218,57.821163,Equipment1,2018-01-30 13:48:00
59.65735,40.001526,56.325768,1.2359807,11.413138,5.51882,60.3,5.9003053,3.7639878,304.59143,64.24018,42.568855,78.6,286.9,163.22575,57.734695,61.03576,305.8,301.8,37.87671,55.7,4.238725,95.09804,6.298745,54.1,6.8836894,62.741283,16.521706,155.69925,298.2,17.700916,9.367582,108.46494,200.0,62.111847,57.82625,Equipment1,2018-01-30 13:49:00
59.64209,39.959564,56.315594,1.2350652,11.48455,5.501865,60.4,5.9087825,3.7978976,304.31677,64.23,42.542152,78.7,286.7,163.0579,57.72452,61.025585,305.9,301.8,37.880524,55.5,4.2048154,95.28115,6.2139707,54.2,7.0193286,62.7451,16.456856,155.66873,298.4,18.175653,9.486266,108.67475,200.0,62.100403,57.831337,Equipment1,2018-01-30 13:50:00
59.647175,39.89853,56.295246,1.2359807,11.432364,5.5527296,60.3,5.857918,3.7639878,306.57816,64.21983,42.51545,78.7,287.0,163.09605,57.729607,61.025585,305.9,301.8,37.907227,55.7,4.272635,95.53292,6.2139707,54.1,7.087148,62.76417,15.980011,155.69543,298.3,17.972195,9.130214,109.93744,200.0,62.104218,57.821163,Equipment1,2018-01-30 13:51:00
59.64209,39.94812,56.315594,1.2359807,11.344473,5.467955,60.0,5.8663955,3.8318074,304.62805,64.214745,42.484932,78.7,287.0,163.01976,57.72452,61.03576,305.9,301.9,37.899597,55.8,4.272635,94.93782,6.1715837,53.9,7.154968,62.7718,16.487373,155.69925,298.0,18.107834,9.172601,108.19791,200.0,62.09659,57.831337,Equipment1,2018-01-30 13:52:00
59.647175,39.90616,56.330853,1.2359807,11.4497595,5.51882,60.4,5.8324857,3.730078,304.6372,64.214745,42.534523,78.5,286.8,163.09605,57.734695,61.03576,305.7,301.8,37.827114,55.6,4.238725,94.99504,6.120719,54.2,7.087148,62.78706,16.69337,155.65729,298.4,18.209562,9.265853,108.579384,200.0,62.09659,57.831337,Equipment1,2018-01-30 13:53:00
59.65226,40.00534,56.315594,1.2368963,11.437858,5.51882,60.3,5.9003053,3.7639878,305.31473,64.214745,42.511635,78.6,286.8,163.07317,57.734695,61.040844,305.8,301.8,37.899597,55.7,4.272635,95.593956,6.2054935,54.1,7.0532384,62.775616,16.46067,155.69925,298.3,17.938284,9.172601,108.979935,200.0,62.108032,57.831337,Equipment1,2018-01-30 13:54:00
59.647175,40.032043,56.315594,1.2368963,11.407645,5.48491,60.2,5.959647,3.7978976,306.12955,64.22492,42.50782,78.6,286.9,163.1075,57.73978,61.04593,305.8,301.9,37.891968,55.7,4.238725,95.39559,6.3580875,54.0,6.951509,62.65736,16.441597,155.69925,298.1,17.938284,9.045439,109.13252,200.0,62.100403,57.831337,Equipment1,2018-01-30 13:55:00
59.65226,39.959564,56.32068,1.2368963,11.404898,5.5357747,60.1,5.959647,3.7978976,304.85693,64.23,42.511635,78.7,286.8,163.12657,57.73978,61.040844,305.8,301.9,37.945374,55.6,4.238725,95.536736,6.2394032,53.9,6.917599,62.748913,16.594187,155.69925,298.0,18.6843,9.079349,108.636604,200.0,62.100403,57.836422,Equipment1,2018-01-30 13:56:00
59.65226,39.99008,56.325768,1.2368963,11.386587,5.51882,60.1,5.9426923,3.7978976,304.89355,64.21983,42.44297,78.7,286.9,163.14946,57.73978,61.051018,305.8,301.8,37.891968,55.7,4.238725,95.24681,6.2224483,53.9,6.917599,62.77943,16.662851,155.72595,298.1,18.54866,9.384537,108.66331,200.0,62.111847,57.831337,Equipment1,2018-01-30 13:57:00
59.647175,39.913788,56.335938,1.2368963,11.4497595,5.5103426,60.3,5.8833504,3.730078,305.1774,64.214745,42.51545,78.5,286.8,163.19142,57.744865,61.051018,305.7,301.8,37.842373,55.6,4.2048154,95.53292,6.2309256,54.1,6.917599,62.760357,16.590372,155.69925,298.4,18.582571,9.477789,109.19737,200.0,62.12711,57.836422,Equipment1,2018-01-30 13:58:00
59.65735,39.99771,56.32068,1.2368963,11.424125,5.5442524,60.1,5.840963,3.7978976,306.01053,64.214745,42.526894,78.7,286.8,163.1342,57.73978,61.056103,305.9,301.9,37.899597,55.6,4.2048154,95.609215,6.0698543,54.0,6.8497796,62.767986,16.395819,155.69925,298.1,18.379112,9.028484,109.34997,200.0,62.16907,57.841507,Equipment1,2018-01-30 13:59:00
59.65735,39.94049,56.325768,1.2378118,11.394827,5.467955,60.2,5.857918,3.7978976,304.57312,64.23509,42.534523,78.6,286.9,163.12276,57.73978,61.061188,305.8,301.8,37.834743,55.7,4.238725,95.18959,6.180061,54.0,6.78196,62.767986,16.727703,155.75647,298.1,17.972195,9.155646,108.255135,200.0,62.1767,57.841507,Equipment1,2018-01-30 14:00:00
59.65735,39.959564,56.330853,1.2368963,11.420463,5.5103426,60.1,5.9087825,3.7639878,304.8844,64.23509,42.5803,78.6,286.8,163.11894,57.744865,61.051018,305.8,301.9,37.796597,55.6,4.272635,95.037,6.2224483,54.0,6.917599,62.767986,16.76585,155.7107,298.1,18.073923,9.181078,108.7625,200.0,62.19959,57.856766,Equipment1,2018-01-30 14:01:00
59.662434,39.909973,56.325768,1.2368963,11.439689,5.5357747,60.4,5.9257374,3.730078,305.6901,64.23509,42.52308,78.5,286.9,163.1876,57.75504,61.051018,305.7,301.6,37.87289,55.8,4.272635,95.601585,6.2648354,54.2,6.985419,62.767986,16.52552,155.69925,298.4,18.921669,9.121737,109.3843,200.0,62.195774,57.846596,Equipment1,2018-01-30 14:02:00
59.66752,39.902344,56.325768,1.2378118,11.469902,5.5357747,60.3,5.9087825,3.7639878,305.0309,64.23509,42.431526,78.6,286.8,163.01595,57.749954,61.056103,305.8,301.8,37.899597,55.6,4.238725,95.666435,6.146151,54.1,7.0193286,62.775616,16.399633,155.61533,298.3,18.446932,9.477789,109.30419,200.0,62.19959,57.846596,Equipment1,2018-01-30 14:03:00
59.66752,39.88327,56.325768,1.2378118,11.4689865,5.5442524,60.4,5.8748727,3.730078,305.57108,64.23,42.381935,78.5,287.0,162.97017,57.73978,61.04593,305.7,301.6,37.90341,55.7,4.238725,95.822845,6.129196,54.2,7.121058,62.775616,16.384375,155.68018,298.5,18.311293,9.325195,109.445335,200.0,62.195774,57.846596,Equipment1,2018-01-30 14:04:00
59.672607,39.894714,56.325768,1.2378118,11.383841,5.48491,60.0,5.8918276,3.7639878,305.8091,64.23509,42.454414,78.7,286.9,162.85191,57.744865,61.061188,305.9,302.0,37.899597,55.7,4.238725,96.139465,6.298745,53.8,6.8836894,62.748913,16.311893,155.60388,297.9,17.972195,9.265853,109.49874,200.0,62.165257,57.85168,Equipment1,2018-01-30 14:05:00
59.672607,39.848934,56.325768,1.2387275,11.362783,5.5527296,60.1,5.959647,3.8318074,304.4541,64.24526,42.496376,78.7,287.0,162.99687,57.73978,61.056103,305.8,301.8,37.850002,55.7,4.272635,95.13237,6.2478805,53.9,6.74805,62.718395,16.781109,155.69925,298.0,18.345201,9.5456085,108.31617,200.0,62.153812,57.85168,Equipment1,2018-01-30 14:06:00
59.662434,39.826046,56.335938,1.2378118,11.4168005,5.5272975,60.2,5.91726,3.7639878,304.74707,64.24526,42.50782,78.6,286.8,163.00069,57.744865,61.056103,305.8,301.8,37.796597,55.6,4.272635,94.78523,6.3241777,54.0,6.81587,62.72984,17.078661,155.69925,298.2,18.141743,9.198033,108.514534,200.0,62.13474,57.856766,Equipment1,2018-01-30 14:07:00
59.672607,39.909973,56.335938,1.2378118,11.431449,5.5357747,60.2,5.857918,3.7639878,304.92102,64.25035,42.43534,78.6,286.8,162.99687,57.744865,61.061188,305.8,301.8,37.796597,55.6,4.238725,95.23918,6.2139707,54.0,6.74805,62.760357,16.914625,155.69925,298.2,18.514751,9.189556,108.857864,200.0,62.153812,57.856766,Equipment1,2018-01-30 14:08:00
59.682777,39.967194,56.325768,1.2387275,11.4168005,5.5442524,60.2,5.857918,3.7639878,305.79996,64.24526,42.4506,78.6,286.8,163.09987,57.73978,61.056103,305.8,301.9,37.842373,55.7,4.272635,95.86481,6.307223,54.0,6.917599,62.67262,16.578928,155.69925,298.1,18.311293,9.367582,109.639885,200.0,62.165257,57.85168,Equipment1,2018-01-30 14:09:00
59.677692,39.909973,56.32068,1.2378118,11.470818,5.4933877,60.3,5.9257374,3.7978976,305.35135,64.25035,42.43534,78.6,286.8,163.1609,57.734695,61.051018,305.9,301.9,37.83093,55.6,4.272635,95.666435,6.2139707,54.0,6.917599,62.7451,16.567484,155.69925,298.3,18.514751,8.884368,109.62844,200.0,62.12711,57.85168,Equipment1,2018-01-30 14:10:00
59.677692,39.887085,56.315594,1.239643,11.376516,5.4933877,60.2,5.8918276,3.8318074,305.3788,64.26052,42.484932,78.5,287.1,163.04265,57.73978,61.04593,305.7,301.7,37.888153,55.8,4.272635,95.479515,6.180061,54.0,6.74805,62.741283,16.552223,155.69543,298.2,18.175653,9.257376,109.20882,200.0,62.104218,57.846596,Equipment1,2018-01-30 14:11:00
59.682777,39.94812,56.341026,1.2387275,11.417716,5.5527296,60.3,5.9087825,3.7639878,304.06042,64.27579,42.538338,78.5,286.9,162.90913,57.744865,61.051018,305.7,301.7,37.796597,55.7,4.272635,94.72419,6.1122413,54.1,6.917599,62.783245,17.15877,155.69162,298.3,18.446932,8.926755,108.23605,200.0,62.111847,57.856766,Equipment1,2018-01-30 14:12:00
59.687866,39.96338,56.335938,1.2387275,11.477226,5.51882,60.5,5.8494406,3.730078,304.9851,64.28087,42.504005,78.5,286.9,162.89769,57.73978,61.051018,305.7,301.5,37.796597,55.7,4.272635,95.18196,6.103764,54.2,7.0532384,62.718395,16.933699,155.6077,298.5,18.243473,9.164124,109.0219,200.0,62.09659,57.856766,Equipment1,2018-01-30 14:13:00
59.677692,39.909973,56.335938,1.239643,11.408561,5.5527296,60.1,5.9087825,3.7639878,305.2415,64.28087,42.50019,78.7,286.8,162.75655,57.744865,61.061188,305.8,301.9,37.796597,55.7,4.238725,95.00267,6.1715837,53.9,6.8497796,62.79469,16.945145,155.53522,298.1,18.514751,9.113258,108.70908,200.0,62.104218,57.856766,Equipment1,2018-01-30 14:14:00
59.682777,39.902344,56.325768,1.239643,11.3820095,5.5442524,59.9,5.91726,3.7978976,305.45206,64.27579,42.54978,78.8,286.9,162.94347,57.744865,61.061188,306.0,302.1,37.796597,55.7,4.272635,94.670784,6.2054935,53.7,6.646321,62.756542,17.139696,155.6611,297.8,18.54866,9.070871,108.79683,200.0,62.09659,57.85168,Equipment1,2018-01-30 14:15:00
59.682777,39.89853,56.315594,1.2387275,11.40032,5.5357747,59.9,5.9426923,3.7639878,305.3788,64.2707,42.545967,78.8,286.7,163.22575,57.744865,61.061188,306.0,302.2,37.796597,55.5,4.272635,95.00267,6.256358,53.7,6.78196,62.798504,17.00618,155.76791,297.8,18.073923,9.214988,109.31182,200.0,62.0737,57.846596,Equipment1,2018-01-30 14:16:00
59.687866,39.93286,56.315594,1.239643,11.49279,5.5272975,60.6,5.9003053,3.730078,305.67178,64.2707,42.431526,78.5,287.0,163.30586,57.73978,61.061188,305.6,301.5,37.83093,55.7,4.272635,95.72747,6.2817903,54.3,7.087148,62.798504,16.578928,155.76791,298.7,18.71821,9.130214,110.01373,200.0,62.100403,57.846596,Equipment1,2018-01-30 14:17:00
59.687866,39.974823,56.330853,1.239643,11.457084,5.5103426,60.2,5.8918276,3.7639878,304.93933,64.26561,42.484932,78.6,286.9,162.92058,57.729607,61.056103,305.8,301.7,37.846188,55.6,4.272635,95.79614,6.1122413,54.0,6.8836894,62.798504,16.609446,155.64584,298.2,18.413021,9.164124,109.411,200.0,62.104218,57.85168,Equipment1,2018-01-30 14:18:00
59.687866,39.909973,56.325768,1.239643,11.446097,5.5442524,60.2,5.95117,3.7639878,305.71756,64.26561,42.50782,78.6,286.9,162.89769,57.729607,61.061188,305.8,301.7,37.888153,55.7,4.272635,95.97162,6.197016,54.0,6.951509,62.798504,16.559853,155.58862,298.2,18.379112,8.994575,109.75052,200.0,62.09659,57.85168,Equipment1,2018-01-30 14:19:00
59.682777,39.925232,56.335938,1.2405585,11.3646145,5.5612073,60.0,5.9426923,3.7978976,305.35135,64.26052,42.397194,78.7,287.0,162.85954,57.729607,61.056103,305.9,301.8,37.87289,55.8,4.306545,94.735634,6.273313,53.8,6.8497796,62.798504,16.803997,155.6611,297.9,18.48084,9.265853,108.8922,200.0,62.12329,57.85168,Equipment1,2018-01-30 14:20:00
59.677692,39.921417,56.330853,1.239643,11.395742,5.5272975,60.0,5.8918276,3.8318074,303.30054,64.24526,42.50019,78.7,286.7,162.95491,57.72452,61.056103,305.9,302.0,37.769894,55.5,4.306545,93.88495,6.290268,53.8,6.612411,62.798504,17.521172,155.69543,297.9,18.073923,9.062394,107.71343,200.0,62.108032,57.841507,Equipment1,2018-01-30 14:21:00
59.66752,39.921417,56.310505,1.239643,11.429618,5.5103426,60.1,5.976602,3.7639878,306.51407,64.23509,42.5803,78.7,286.9,163.24864,57.72452,61.061188,305.9,302.0,37.785152,55.7,4.272635,94.94545,6.3665648,53.9,6.917599,62.798504,16.803997,155.71832,298.1,18.582571,8.918278,110.32273,200.0,62.09659,57.836422,Equipment1,2018-01-30 14:22:00
59.66752,39.96338,56.32068,1.2405585,11.387503,5.5527296,60.0,5.8833504,3.7978976,305.55276,64.24018,42.397194,78.7,287.0,163.15327,57.72452,61.056103,305.9,301.9,37.895782,55.7,4.272635,95.51766,6.197016,53.8,6.7141404,62.798504,16.750591,155.69925,297.9,18.345201,8.986097,109.54833,200.0,62.09659,57.846596,Equipment1,2018-01-30 14:23:00
59.677692,39.982452,56.335938,1.2405585,11.396658,5.5527296,60.0,5.8748727,3.730078,303.9231,64.24018,42.320896,78.7,286.8,163.04646,57.729607,61.04593,305.9,301.9,37.796597,55.6,4.272635,94.57923,6.129196,53.8,6.612411,62.798504,17.170214,155.69925,297.9,18.61648,9.121737,108.51072,200.0,62.09659,57.841507,Equipment1,2018-01-30 14:24:00
59.66752,39.95575,56.330853,1.2405585,11.408561,5.51882,60.0,5.8324857,3.7978976,305.65347,64.23509,42.496376,78.7,287.0,163.08461,57.72452,61.051018,305.9,301.9,37.804226,55.8,4.272635,95.14,6.0613766,53.9,6.7141404,62.798504,16.960403,155.69925,298.0,18.209562,9.172601,109.57885,200.0,62.09659,57.836422,Equipment1,2018-01-30 14:25:00
59.682777,39.974823,56.325768,1.2405585,11.3820095,5.501865,59.9,5.9257374,3.7978976,304.6006,64.24018,42.51545,78.7,286.8,163.07317,57.72452,61.04593,306.0,302.1,37.75845,55.6,4.306545,94.541084,6.2648354,53.7,6.78196,62.798504,17.24651,155.7107,297.9,18.514751,9.316717,108.72053,200.0,62.09659,57.846596,Equipment1,2018-01-30 14:26:00
59.682777,39.929047,56.315594,1.2405585,11.448844,5.48491,60.1,5.8748727,3.7639878,305.095,64.24526,42.519264,78.6,286.7,163.2372,57.729607,61.051018,305.8,301.9,37.796597,55.5,4.272635,95.06752,6.163106,53.9,6.8497796,62.798504,16.929884,155.7908,298.0,18.54866,9.27433,109.65514,200.0,62.092773,57.831337,Equipment1,2018-01-30 14:27:00
59.677692,39.967194,56.315594,1.241474,11.392996,5.5442524,59.9,5.91726,3.7639878,306.78873,64.25035,42.44297,78.8,287.0,163.29442,57.729607,61.051018,306.0,301.9,37.891968,55.8,4.306545,95.63973,6.1885386,53.7,6.612411,62.798504,16.521706,155.79843,297.8,17.870464,9.350627,110.513466,200.0,62.0737,57.836422,Equipment1,2018-01-30 14:28:00
59.677692,39.871822,56.325768,1.241474,11.390249,5.5866394,60.1,5.9003053,3.7639878,304.4724,64.25035,42.481117,78.6,286.9,163.15327,57.729607,61.051018,305.8,301.8,37.819485,55.7,4.272635,94.670784,6.120719,53.9,6.78196,62.798504,17.040512,155.73358,298.0,18.073923,8.884368,108.72816,200.0,62.0737,57.841507,Equipment1,2018-01-30 14:29:00
59.677692,39.925232,56.330853,1.241474,11.429618,5.51882,60.1,5.8918276,3.7639878,305.0126,64.24526,42.52308,78.7,286.8,163.16472,57.729607,61.04593,305.8,301.9,37.80804,55.6,4.272635,95.02556,6.146151,53.9,6.81587,62.798504,17.00618,155.7641,298.1,18.311293,9.130214,109.567406,200.0,62.043182,57.836422,Equipment1,2018-01-30 14:30:00
