Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,entity,timestamp
62.215797,44.441902,57.41934,1.2314031,13.4593725,6.841302,66.1,0.0339098,3.2892506,301.8082,65.36427,46.24628,76.0,285.5,161.66553,59.163967,62.159847,302.1,297.8,43.083847,53.5,4.747372,116.91081,9.604951,61.5,9.6303835,67.3991,35.797665,163.67972,305.5,16.005426,10.96982,156.6186,200.0,63.71786,59.001205,66.7,5.3238387,76.1,60.5,0.0,2.8638132,303.3,Equipment1,2018-03-13 00:59:00
62.215797,44.598305,57.358303,1.2323186,13.628748,6.798915,65.9,0.0339098,3.2892506,298.99747,65.354095,46.55909,76.7,284.8,162.39413,59.179226,62.17002,302.7,298.8,43.099106,52.9,4.6456428,114.89662,9.689725,61.5,9.732113,67.425804,35.820553,163.85901,305.3,15.632418,10.842659,156.60335,200.0,63.767452,58.99103,67.2,5.3577485,77.1,61.3,0.0,2.861982,303.9,Equipment1,2018-03-13 01:00:00
62.22597,44.52201,57.31761,1.2332342,13.593958,6.78196,65.8,0.0339098,3.3231604,301.59763,65.349014,46.372166,76.5,285.0,163.28679,59.1894,62.17002,302.6,298.6,43.011368,53.1,4.6456428,113.40887,9.876229,61.4,9.664293,67.410545,35.950256,164.15656,305.3,15.971516,10.520515,155.85947,200.0,63.79797,58.99103,67.1,5.289929,77.0,61.2,0.0,2.8592355,303.8,Equipment1,2018-03-13 01:01:00
62.236145,44.499123,57.312523,1.2332342,13.582055,6.858257,65.8,0.0339098,3.2892506,301.60678,65.354095,46.383614,76.6,285.1,163.74457,59.194485,62.180195,302.6,298.7,42.99611,53.2,4.6795526,112.99306,9.596474,61.4,9.6303835,67.532616,36.03418,164.30914,305.3,15.971516,10.927433,155.29488,200.0,63.79797,58.996117,67.2,5.3238387,77.0,61.2,0.0,2.8555734,303.9,Equipment1,2018-03-13 01:02:00
62.236145,44.499123,57.31761,1.2332342,13.540856,6.7395725,65.8,0.0339098,3.3570702,303.50195,65.37444,46.3798,76.5,285.3,163.95438,59.214832,62.195454,302.6,298.5,42.96559,53.4,4.6795526,113.015945,9.70668,61.4,9.528654,67.52117,36.11429,164.45029,305.2,16.107155,11.020685,155.27199,200.0,63.736935,59.001205,67.1,5.289929,76.8,61.1,0.0,2.8509955,303.8,Equipment1,2018-03-13 01:03:00
62.246315,44.499123,57.337955,1.2323186,13.583886,6.7056627,65.9,0.0339098,3.3231604,305.40628,65.38461,46.44465,76.5,285.3,163.962,59.214832,62.205627,302.5,298.6,42.98085,53.3,4.6795526,113.58816,9.486266,61.4,9.596474,67.3991,36.14481,164.41595,305.3,15.903696,10.868091,155.80988,200.0,63.73312,59.00629,67.1,5.289929,77.0,61.1,0.0,2.8574045,303.8,Equipment1,2018-03-13 01:04:00
62.266663,44.59449,57.31761,1.2332342,13.608606,6.8836894,65.9,0.0339098,3.39098,304.93933,65.3897,46.47135,76.7,285.2,164.23666,59.219917,62.20054,302.6,298.7,42.999924,53.3,4.6456428,113.45464,9.571041,61.4,9.562564,67.54406,36.07614,164.45792,305.3,15.666327,11.063072,155.9472,200.0,63.79797,59.011375,67.2,5.289929,77.0,61.2,0.0,2.85832,303.9,Equipment1,2018-03-13 01:05:00
62.266663,44.52964,57.32778,1.2323186,13.550012,6.7056627,65.9,0.0339098,3.39098,306.60562,65.39987,46.410316,76.5,285.6,164.23666,59.225006,62.210712,302.6,298.4,42.999924,53.6,4.6795526,113.77127,9.876229,61.4,9.528654,67.540245,36.09903,164.58763,305.2,15.564598,10.96982,156.09216,200.0,63.79797,59.016464,67.1,5.289929,76.7,60.9,0.0,2.854658,303.7,Equipment1,2018-03-13 01:06:00
62.271748,44.541084,57.337955,1.2323186,13.592126,6.7056627,66.0,0.0339098,3.3570702,305.0309,65.40496,46.490425,76.4,285.2,164.09933,59.23009,62.215797,302.5,298.5,43.05333,53.3,4.6795526,114.44648,9.8847065,61.6,9.732113,67.5021,36.068512,164.44647,305.4,15.869786,10.961343,156.50798,200.0,63.763638,59.026634,67.0,5.3238387,76.8,61.0,0.0,2.8656442,303.7,Equipment1,2018-03-13 01:07:00
62.271748,44.548714,57.32778,1.2332342,13.636072,6.7226176,65.9,0.0339098,3.3570702,301.561,65.39987,46.547646,76.7,284.9,164.24811,59.240265,62.22597,302.6,298.8,43.08766,53.0,4.6795526,113.897156,9.2912855,61.4,9.732113,67.46395,36.087585,164.5533,305.3,15.869786,10.885046,156.4393,200.0,63.79797,59.02155,67.2,5.289929,77.1,61.3,0.0,2.861982,303.9,Equipment1,2018-03-13 01:08:00
62.276836,44.57923,57.31761,1.2332342,13.604029,6.637843,65.8,0.0339098,3.3570702,301.93637,65.39479,46.520943,76.6,285.1,164.46555,59.24535,62.220886,302.6,298.7,42.98085,53.1,4.7134624,113.05409,9.655815,61.4,9.664293,67.44106,36.228733,164.59526,305.3,15.835876,10.986775,155.88998,200.0,63.79797,59.026634,67.2,5.289929,77.0,61.2,0.0,2.860151,303.9,Equipment1,2018-03-13 01:09:00
62.276836,44.686047,57.337955,1.2332342,13.583886,6.78196,65.8,0.0339098,3.3570702,301.78073,65.41005,46.48661,76.5,285.1,164.49988,59.255524,62.231056,302.6,298.6,42.999924,53.2,4.6795526,112.85573,9.579518,61.4,9.562564,67.57076,36.228733,164.62196,305.2,15.971516,10.579858,155.48561,200.0,63.79797,59.036808,67.1,5.289929,76.9,61.1,0.0,2.8574045,303.8,Equipment1,2018-03-13 01:10:00
62.287006,44.678417,57.353214,1.2332342,13.548181,6.74805,65.7,0.0339098,3.39098,303.68506,65.41513,46.56672,76.5,285.3,164.50752,59.26061,62.24123,302.5,298.5,42.999924,53.3,4.6795526,112.93584,9.435402,61.3,9.4608345,67.612724,36.221104,164.69826,305.2,15.971516,10.851136,155.53903,200.0,63.79797,59.031723,67.1,5.289929,76.9,61.1,0.0,2.8491645,303.7,Equipment1,2018-03-13 01:11:00
62.287006,44.58686,57.358303,1.2332342,13.606775,6.74805,66.0,0.0339098,3.3231604,304.71045,65.42022,46.49424,76.5,285.2,164.43121,59.270782,62.246315,302.5,298.7,42.999924,53.2,4.7134624,113.64919,9.749067,61.5,9.6303835,67.597466,36.297398,164.69826,305.4,16.107155,10.893523,156.07309,200.0,63.79797,59.04698,67.1,5.3577485,77.0,61.1,0.0,2.8656442,303.8,Equipment1,2018-03-13 01:12:00
62.29718,44.666973,57.358303,1.2332342,13.499657,6.81587,65.8,0.0339098,3.4248898,305.8091,65.43039,46.45228,76.4,285.7,164.3244,59.275867,62.246315,302.4,298.2,42.999924,53.7,4.747372,113.691154,9.435402,61.4,9.562564,67.597466,36.26688,164.61433,305.2,15.734147,10.791794,155.93958,200.0,63.79797,59.041893,67.0,5.289929,76.6,60.8,0.0,2.8509955,303.6,Equipment1,2018-03-13 01:13:00
62.307354,44.68986,57.38882,1.2323186,13.627832,6.765005,66.0,0.0339098,3.3570702,303.4287,65.43548,46.55909,76.6,285.1,164.14511,59.280956,62.25649,302.6,298.7,43.06096,53.1,4.6795526,114.25956,9.867752,61.5,9.698203,67.597466,36.1944,164.59908,305.4,15.632418,10.868091,156.42023,200.0,63.79797,59.052067,67.2,5.3238387,77.0,61.2,0.0,2.8674755,303.9,Equipment1,2018-03-13 01:14:00
62.307354,44.613564,57.363388,1.2341497,13.600367,6.798915,65.8,0.0339098,3.4248898,302.82443,65.43039,46.528572,76.7,285.1,164.40451,59.28604,62.25649,302.7,298.7,43.06096,53.2,4.7134624,113.29824,9.528654,61.4,9.528654,67.597466,36.28977,164.65248,305.3,15.903696,10.647677,156.1265,200.0,63.78271,59.052067,67.2,5.3238387,77.1,61.3,0.0,2.8555734,303.9,Equipment1,2018-03-13 01:15:00
62.307354,44.5716,57.368473,1.2341497,13.604944,6.6971855,65.9,0.04238725,3.4248898,303.3921,65.43548,46.475166,76.6,285.1,164.51897,59.291126,62.266663,302.6,298.7,42.999924,53.2,4.6795526,113.138016,9.723635,61.4,9.698203,67.51354,36.263065,164.71733,305.3,15.869786,10.783317,155.85184,200.0,63.78271,59.06224,67.2,5.3238387,77.0,61.2,0.0,2.861982,303.8,Equipment1,2018-03-13 01:16:00
62.31244,44.651714,57.368473,1.2332342,13.540856,6.7226176,65.8,0.0339098,3.4248898,303.859,65.44057,46.475166,76.5,285.3,164.53041,59.291126,62.271748,302.5,298.5,42.999924,53.4,4.7134624,113.06554,9.520176,61.4,9.494744,67.555504,36.297398,164.70207,305.2,16.039335,10.842659,155.55429,200.0,63.78271,59.06224,67.1,5.289929,76.9,61.1,0.0,2.85008,303.7,Equipment1,2018-03-13 01:17:00
62.322613,44.69749,57.38882,1.2332342,13.593958,6.798915,65.8,0.0339098,3.39098,304.6189,65.43548,46.61631,76.7,285.3,164.49988,59.296215,62.266663,302.7,298.6,43.011368,53.4,4.6795526,113.439384,9.638861,61.4,9.528654,67.60128,36.285954,164.64867,305.2,15.700237,10.664632,156.2333,200.0,63.79797,59.067326,67.2,5.289929,77.0,61.2,0.0,2.8574045,303.8,Equipment1,2018-03-13 01:18:00
62.327698,44.674603,57.40408,1.2332342,13.521629,6.7565274,65.9,0.0339098,3.4248898,306.67886,65.460915,46.55909,76.4,285.6,164.32059,59.3013,62.271748,302.4,298.3,43.02281,53.6,4.6795526,114.11841,9.6303835,61.4,9.528654,67.612724,36.327915,164.62196,305.3,15.971516,10.690064,156.24857,200.0,63.79797,59.082584,67.0,5.289929,76.6,60.8,0.0,2.8555734,303.6,Equipment1,2018-03-13 01:19:00
62.332787,44.63264,57.414253,1.2323186,13.56466,6.78196,65.9,0.04238725,3.4248898,305.4612,65.465996,46.597237,76.5,285.5,164.08026,59.3013,62.276836,302.6,298.4,43.099106,53.4,4.747372,114.53803,9.7745,61.5,9.596474,67.56313,36.247807,164.59908,305.3,15.598508,11.164802,156.49652,200.0,63.778896,59.087673,67.0,5.289929,76.7,60.9,0.0,2.8628976,303.7,Equipment1,2018-03-13 01:20:00
62.348045,44.499123,57.40408,1.2332342,13.638819,6.7734823,65.9,0.04238725,3.39098,303.18152,65.460915,46.65446,76.7,285.1,164.20615,59.306385,62.287006,302.7,298.8,43.099106,53.1,4.7134624,114.12985,9.299763,61.4,9.698203,67.6318,36.270695,164.56093,305.3,15.801967,10.630722,156.6186,200.0,63.736935,59.087673,67.2,5.3238387,77.1,61.3,0.0,2.8647287,303.9,Equipment1,2018-03-13 01:21:00
62.342957,44.53727,57.38373,1.2341497,13.604029,6.6971855,65.8,0.0339098,3.4927094,302.04623,65.455826,46.5362,76.6,285.2,164.49988,59.311474,62.29718,302.6,298.7,43.076218,53.2,4.6795526,113.21431,9.6303835,61.4,9.562564,67.68902,36.27451,164.77074,305.2,15.462869,10.596812,155.9205,200.0,63.771267,59.087673,67.2,5.289929,77.0,61.2,0.0,2.85832,303.9,Equipment1,2018-03-13 01:22:00
62.348045,44.598305,57.393906,1.2350652,13.557336,6.858257,65.7,0.0339098,3.4927094,302.4216,65.460915,46.5095,76.6,285.3,164.59145,59.311474,62.29718,302.7,298.5,43.011368,53.4,4.6795526,112.97398,9.918616,61.3,9.4608345,67.64706,36.305027,164.82033,305.1,15.801967,10.825704,155.57718,200.0,63.786526,59.087673,67.2,5.289929,76.9,61.1,0.0,2.85008,303.8,Equipment1,2018-03-13 01:23:00
62.35313,44.598305,57.41934,1.2332342,13.587548,6.765005,65.9,0.0339098,3.4927094,304.03296,65.47617,46.524757,76.5,285.2,164.47318,59.321648,62.29718,302.5,298.7,43.015182,53.1,4.6795526,113.40505,9.6303835,61.4,9.664293,67.68139,36.39277,164.77455,305.3,16.073246,10.622245,155.8404,200.0,63.79797,59.09276,67.1,5.289929,77.0,61.1,0.0,2.860151,303.8,Equipment1,2018-03-13 01:24:00
62.358215,44.621193,57.40408,1.2341497,13.619593,6.8328247,65.8,0.0339098,3.5944388,303.6576,65.465996,46.597237,76.6,285.2,164.64867,59.321648,62.302265,302.6,298.7,43.083847,53.2,4.6795526,113.06172,10.003391,61.4,9.6303835,67.597466,36.358433,164.8394,305.3,16.039335,10.613768,156.13794,200.0,63.794155,59.087673,67.2,5.3238387,77.1,61.2,0.0,2.861982,303.8,Equipment1,2018-03-13 01:25:00
62.348045,44.69749,57.40408,1.2341497,13.536279,6.807392,65.7,0.0339098,3.5944388,304.1886,65.465996,46.505684,76.5,285.4,164.6334,59.326733,62.302265,302.6,298.5,43.007553,53.5,4.6795526,112.844284,9.944049,61.3,9.494744,67.68139,36.369877,164.81651,305.1,15.768057,10.800271,155.56573,200.0,63.77508,59.09276,67.1,5.289929,76.9,61.1,0.0,2.85008,303.8,Equipment1,2018-03-13 01:26:00
62.363304,44.64027,57.434597,1.2332342,13.541772,6.8497796,65.8,0.0339098,3.5944388,306.06546,65.48634,46.43702,76.4,285.6,164.49988,59.336906,62.307354,302.5,298.3,43.015182,53.6,4.7134624,113.81323,10.003391,61.4,9.494744,67.6585,36.37751,164.786,305.3,15.801967,11.071549,156.27527,200.0,63.794155,59.108017,67.0,5.289929,76.7,60.9,0.0,2.856489,303.6,Equipment1,2018-03-13 01:27:00
62.363304,44.621193,57.434597,1.2332342,13.633326,6.8836894,65.9,0.0339098,3.5266192,304.1703,65.48634,46.585793,76.6,285.2,164.35873,59.34199,62.31244,302.6,298.7,43.09529,53.1,4.6795526,114.042114,9.944049,61.5,9.698203,67.597466,36.30884,164.70589,305.4,15.734147,10.978298,156.63005,200.0,63.73312,59.113106,67.2,5.289929,77.0,61.2,0.0,2.8674755,303.9,Equipment1,2018-03-13 01:28:00
62.373478,44.65553,57.414253,1.2341497,13.599451,6.7734823,65.8,0.0339098,3.5944388,303.10828,65.471085,46.627758,76.7,285.2,164.57237,59.336906,62.31244,302.6,298.7,43.09529,53.2,4.6456428,113.153275,10.478128,61.4,9.4608345,67.669945,36.30884,164.78218,305.2,15.768057,10.808749,156.09598,200.0,63.771267,59.097843,67.2,5.289929,77.0,61.2,0.0,2.856489,303.9,Equipment1,2018-03-13 01:29:00
62.36839,44.605934,57.429512,1.2341497,13.600367,6.7395725,65.8,0.0339098,3.560529,303.2273,65.481255,46.555275,76.6,285.2,164.6296,59.336906,62.317528,302.6,298.6,43.057144,53.2,4.6795526,113.21431,9.384537,61.4,9.494744,67.6318,36.388954,164.77074,305.2,16.141066,10.74093,155.91287,200.0,63.86282,59.102932,67.2,5.289929,77.0,61.2,0.0,2.861982,303.8,Equipment1,2018-03-13 01:30:00
62.378563,44.60975,57.454945,1.2341497,13.458457,6.7395725,65.7,0.0339098,3.6283486,306.04715,65.49143,46.528572,76.3,285.9,164.38925,59.347076,62.327698,302.4,298.0,43.026627,53.9,4.7134624,113.561455,9.8847065,61.3,9.393015,67.669945,36.396584,164.82796,305.1,15.801967,10.367921,155.83276,200.0,63.824673,59.11819,66.9,5.289929,76.4,60.7,0.0,2.8473334,303.4,Equipment1,2018-03-13 01:31:00
62.378563,44.686047,57.490547,1.2332342,13.573815,6.7141404,65.9,0.04238725,3.5266192,303.81323,65.50669,46.505684,76.4,285.3,163.95819,59.352165,62.332787,302.4,298.4,43.091476,53.3,4.7134624,114.78981,10.155985,61.5,9.6303835,67.6852,36.354618,164.61052,305.4,15.768057,10.707019,156.44693,200.0,63.84756,59.13345,67.0,5.289929,76.7,60.9,0.0,2.8665597,303.6,Equipment1,2018-03-13 01:32:00
62.378563,44.739452,57.46003,1.2341497,13.6314945,6.7226176,65.9,0.0339098,3.560529,302.2568,65.49651,46.620125,76.7,285.0,164.19089,59.347076,62.332787,302.7,298.8,43.099106,53.1,4.6456428,113.80942,9.426925,61.4,9.6303835,67.60128,36.297398,164.67155,305.3,15.666327,10.893523,156.58809,200.0,63.87045,59.11819,67.2,5.3238387,77.2,61.3,0.0,2.861982,303.9,Equipment1,2018-03-13 01:33:00
62.378563,44.605934,57.439686,1.2350652,13.59121,6.7565274,65.8,0.0339098,3.560529,302.86105,65.49143,46.532387,76.6,285.2,164.50371,59.352165,62.332787,302.6,298.6,43.06096,53.2,4.6795526,113.015945,9.647338,61.3,9.562564,67.64706,36.381325,164.78981,305.2,15.869786,11.020685,155.90906,200.0,63.71023,59.11819,67.2,5.289929,77.0,61.2,0.0,2.8592355,303.8,Equipment1,2018-03-13 01:34:00
62.383648,44.598305,57.454945,1.2350652,13.576562,6.790437,65.8,0.0339098,3.5266192,302.87936,65.49143,46.570534,76.6,285.3,164.59145,59.35725,62.33787,302.7,298.6,43.034256,53.3,4.6795526,113.04265,9.214988,61.3,9.426925,67.68902,36.44999,164.89662,305.2,15.903696,11.00373,155.6611,200.0,63.81323,59.123276,67.2,5.3577485,77.0,61.2,0.0,2.854658,303.9,Equipment1,2018-03-13 01:35:00
62.39382,44.598305,57.454945,1.2350652,13.594873,6.81587,65.8,0.0339098,3.5266192,304.16113,65.50669,46.597237,76.6,285.2,164.59145,59.362335,62.348045,302.6,298.6,43.03044,53.2,4.6456428,113.17235,9.749067,61.4,9.596474,67.654686,36.396584,164.88518,305.3,15.700237,11.012208,155.87854,200.0,63.824673,59.11819,67.2,5.289929,77.0,61.2,0.0,2.8610666,303.8,Equipment1,2018-03-13 01:36:00
62.388737,44.666973,57.44477,1.2350652,13.568322,6.798915,65.7,0.0339098,3.560529,303.91394,65.50669,46.612495,76.6,285.3,164.59908,59.367424,62.348045,302.6,298.6,43.034256,53.3,4.6795526,113.04265,10.342489,61.3,9.494744,67.6852,36.44999,164.89662,305.1,15.3272295,10.93591,155.68018,200.0,63.859005,59.128365,67.2,5.289929,76.9,61.1,0.0,2.8537424,303.8,Equipment1,2018-03-13 01:37:00
62.39382,44.69749,57.454945,1.2350652,13.601282,6.807392,65.9,0.0339098,3.560529,304.03296,65.51177,46.620125,76.5,285.2,164.62196,59.37251,62.35313,302.6,298.6,43.064774,53.2,4.7134624,113.37835,10.215327,61.4,9.562564,67.71572,36.461433,164.80125,305.3,16.073246,11.232621,156.02731,200.0,63.87045,59.13345,67.2,5.3238387,77.0,61.1,0.0,2.8638132,303.8,Equipment1,2018-03-13 01:38:00
62.39382,44.70512,57.46003,1.2341497,13.550927,6.8752117,65.8,0.0339098,3.560529,304.62805,65.51686,46.593422,76.5,285.4,164.48462,59.37251,62.35313,302.6,298.5,43.091476,53.4,4.6795526,113.546196,9.8423195,61.3,9.494744,67.75006,36.4271,164.89662,305.2,15.428959,10.834181,155.92432,200.0,63.79797,59.13345,67.1,5.256019,76.8,61.1,0.0,2.854658,303.7,Equipment1,2018-03-13 01:39:00
62.403996,44.68223,57.454945,1.2350652,13.634241,6.8497796,65.8,0.0339098,3.5944388,302.8702,65.51686,46.673534,76.7,285.1,164.61433,59.37251,62.363304,302.7,298.8,43.099106,53.1,4.6795526,113.49279,10.27467,61.4,9.562564,67.78821,36.396584,164.82414,305.2,15.734147,10.791794,156.32104,200.0,63.824673,59.13345,67.3,5.3238387,77.1,61.2,0.0,2.8628976,303.9,Equipment1,2018-03-13 01:40:00
62.403996,44.69749,57.454945,1.2341497,13.5793085,6.790437,65.8,0.0339098,3.560529,304.2069,65.51686,46.597237,76.6,285.3,164.69826,59.37251,62.358215,302.6,298.7,43.099106,53.3,4.6456428,113.11131,9.952526,61.4,9.494744,67.79965,36.411842,164.89662,305.2,15.462869,10.986775,155.84421,200.0,63.851376,59.143623,67.2,5.289929,77.0,61.2,0.0,2.854658,303.8,Equipment1,2018-03-13 01:41:00
62.398907,44.701305,57.449856,1.2359807,13.598536,6.798915,65.7,0.0339098,3.5944388,303.1266,65.51686,46.604866,76.6,285.3,164.69826,59.37251,62.35313,302.6,298.6,43.099106,53.3,4.6456428,113.19524,10.105121,61.3,9.664293,67.79965,36.446175,164.9424,305.2,15.903696,10.902,155.92432,200.0,63.88571,59.143623,67.2,5.3238387,76.9,61.1,0.0,2.860151,303.8,Equipment1,2018-03-13 01:42:00
62.414165,44.68223,57.480373,1.2341497,13.473106,6.841302,65.7,0.0339098,3.560529,306.14786,65.53721,46.581978,76.4,285.7,164.5266,59.382683,62.358215,302.4,298.2,43.083847,53.7,4.7134624,113.50805,10.376399,61.3,9.494744,67.76532,36.49958,164.78218,305.1,15.462869,10.995253,155.83276,200.0,63.859005,59.158882,67.0,5.289929,76.6,60.9,0.0,2.8436713,303.6,Equipment1,2018-03-13 01:43:00
62.419254,44.69749,57.521065,1.2341497,13.499657,6.798915,65.9,0.0339098,3.5944388,306.06546,65.53721,46.56672,76.2,285.7,164.07645,59.382683,62.358215,302.2,298.0,43.10292,53.7,4.747372,114.82414,9.901662,61.4,9.494744,67.69665,36.438545,164.66011,305.3,15.801967,11.156324,156.45837,200.0,63.889526,59.163967,66.8,5.3238387,76.4,60.7,0.0,2.861982,303.4,Equipment1,2018-03-13 01:44:00
62.419254,44.69749,57.521065,1.2341497,13.534448,6.8328247,65.8,0.0339098,3.560529,304.7379,65.54229,46.658276,76.3,285.6,163.81705,59.387768,62.363304,302.3,298.1,43.160145,53.6,4.7134624,115.00725,9.961003,61.4,9.494744,67.753876,36.396584,164.6067,305.2,15.801967,11.258054,156.55757,200.0,63.897156,59.169056,66.9,5.289929,76.5,60.8,0.0,2.8592355,303.5,Equipment1,2018-03-13 01:45:00
62.434513,44.76234,57.541412,1.2341497,13.481346,6.8667345,65.9,0.0339098,3.5266192,305.48868,65.54229,46.54383,76.2,285.8,163.62631,59.387768,62.36839,302.2,297.9,43.19829,53.7,4.6795526,115.36965,10.723974,61.4,9.494744,67.79965,36.396584,164.47699,305.3,15.971516,11.029162,156.67583,200.0,63.897156,59.17414,66.9,5.256019,76.3,60.6,0.0,2.856489,303.4,Equipment1,2018-03-13 01:46:00
62.42943,44.686047,57.551586,1.2341497,13.441062,6.7226176,65.8,0.0339098,3.560529,305.47952,65.55247,46.524757,76.1,286.0,163.27153,59.387768,62.358215,302.1,297.5,43.17922,54.0,4.747372,115.89609,9.7151575,61.4,9.359105,67.73098,36.396584,164.43884,305.2,15.700237,11.164802,156.79027,200.0,63.897156,59.17414,66.7,5.2221093,75.9,60.3,0.0,2.856489,303.1,Equipment1,2018-03-13 01:47:00
62.444687,44.68223,57.577015,1.2332342,13.55642,6.858257,65.9,0.0339098,3.4927094,301.6251,65.55247,46.597237,76.3,285.3,162.97017,59.392857,62.378563,302.4,298.3,43.19829,53.2,4.6795526,116.29664,10.198372,61.5,9.596474,67.78821,36.396584,164.27863,305.4,15.937606,10.74093,156.8513,200.0,63.897156,59.1894,66.9,5.289929,76.6,60.9,0.0,2.868391,303.6,Equipment1,2018-03-13 01:48:00
62.42943,44.678417,57.521065,1.2350652,13.621424,6.8328247,65.8,0.0339098,3.5944388,300.72784,65.53721,46.631573,76.7,285.0,163.58054,59.392857,62.373478,302.7,298.8,43.194477,53.0,4.6456428,114.27863,10.291624,61.4,9.6303835,67.734795,36.396584,164.49988,305.2,15.700237,11.054595,156.70253,200.0,63.912415,59.169056,67.2,5.3577485,77.2,61.3,0.0,2.8592355,303.9,Equipment1,2018-03-13 01:49:00
62.434513,44.69749,57.490547,1.2359807,13.594873,6.790437,65.8,0.0339098,3.6283486,302.37582,65.52703,46.585793,76.6,285.1,164.17181,59.392857,62.373478,302.6,298.7,43.114365,53.1,4.6456428,113.41268,10.444219,61.3,9.528654,67.70046,36.46525,164.683,305.2,15.666327,10.893523,156.00443,200.0,63.85519,59.158882,67.2,5.289929,77.0,61.2,0.0,2.8610666,303.8,Equipment1,2018-03-13 01:50:00
62.439598,44.678417,57.495636,1.2359807,13.580224,6.8328247,65.7,0.0339098,3.5944388,302.31174,65.54229,46.532387,76.6,285.1,164.44266,59.39794,62.378563,302.7,298.7,43.099106,53.2,4.6456428,113.05409,9.766023,61.3,9.596474,67.79965,36.49958,164.83177,305.2,15.903696,11.012208,155.64966,200.0,63.859005,59.163967,67.2,5.289929,77.0,61.2,0.0,2.8555734,303.9,Equipment1,2018-03-13 01:51:00
62.439598,44.605934,57.510895,1.2350652,13.5619135,6.841302,65.7,0.0339098,3.5944388,305.05838,65.54738,46.55146,76.5,285.3,164.40451,59.403027,62.383648,302.6,298.5,43.099106,53.3,4.7134624,113.52331,10.079688,61.3,9.528654,67.79965,36.57206,164.82033,305.2,15.564598,10.910479,155.90143,200.0,63.897156,59.17414,67.1,5.3238387,76.9,61.1,0.0,2.8537424,303.7,Equipment1,2018-03-13 01:52:00
62.444687,44.674603,57.480373,1.2359807,13.630579,6.7395725,65.8,0.0339098,3.6622584,303.98718,65.557556,46.673534,76.7,285.2,164.58382,59.403027,62.373478,302.7,298.7,43.06096,53.2,4.6795526,113.42031,10.130552,61.3,9.562564,67.80728,36.533913,164.90807,305.2,15.564598,10.986775,156.2829,200.0,63.79797,59.169056,67.3,5.3238387,77.1,61.2,0.0,2.8610666,303.9,Equipment1,2018-03-13 01:53:00
62.444687,44.68986,57.485462,1.2350652,13.594873,6.8328247,65.8,0.0339098,3.5944388,304.9668,65.54229,46.570534,76.6,285.2,164.66011,59.408115,62.373478,302.6,298.8,43.011368,53.2,4.6456428,113.431755,9.604951,61.4,9.698203,67.8111,36.57206,164.85847,305.3,15.666327,10.673109,156.24857,200.0,63.859005,59.163967,67.2,5.3238387,77.1,61.2,0.0,2.85832,303.9,Equipment1,2018-03-13 01:54:00
62.44977,44.621193,57.485462,1.2350652,13.555505,6.7565274,65.7,0.0339098,3.6622584,305.83658,65.54229,46.673534,76.6,285.5,164.72115,59.403027,62.383648,302.7,298.5,43.034256,53.5,4.747372,113.49279,9.9270935,61.3,9.528654,67.826355,36.49958,164.86992,305.1,15.734147,10.893523,156.34012,200.0,63.935303,59.169056,67.2,5.3238387,76.9,61.1,0.0,2.85008,303.8,Equipment1,2018-03-13 01:55:00
