Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,entity,timestamp
59.113106,38.69688,55.48651,1.2222476,12.511787,5.5272975,63.6,7.739912,3.0857918,305.6901,64.0062,40.73396,77.2,286.4,156.5118,56.905613,60.303318,303.4,298.2,35.870144,53.8,4.5439134,66.09827,8.062055,59.6,6.951509,Equipment1,2018-08-07 14:46:00
59.11819,38.731213,55.496685,1.2222476,12.5831995,5.5357747,63.6,7.604273,3.051882,304.23438,64.01129,40.691998,77.4,286.0,156.64531,56.900528,60.308403,303.6,298.2,35.89685,53.6,4.5100036,66.04486,7.8077316,59.5,6.985419,Equipment1,2018-08-07 14:47:00
59.11819,38.773174,55.496685,1.2222476,12.541085,5.5357747,63.7,7.739912,3.051882,304.87524,64.0062,40.745403,77.1,286.3,156.53468,56.900528,60.308403,303.4,298.1,35.900665,53.8,4.5439134,66.09064,7.739912,59.7,7.0193286,Equipment1,2018-08-07 14:48:00
59.123276,38.71214,55.4916,1.2222476,12.549325,5.5612073,63.5,7.722957,3.0179722,304.87524,64.01129,40.760662,77.4,286.1,156.55376,56.905613,60.31349,303.6,298.3,35.89685,53.6,4.476094,66.07156,7.875551,59.4,6.985419,Equipment1,2018-08-07 14:49:00
59.123276,38.612953,55.496685,1.2222476,12.603342,5.6035943,63.9,7.6890473,3.0179722,304.92102,64.01638,40.772106,77.1,286.3,156.56902,56.905613,60.31349,303.3,297.9,35.89685,53.8,4.577823,66.121155,7.9772806,59.9,6.917599,Equipment1,2018-08-07 14:50:00
59.123276,38.57862,55.4916,1.2213321,12.549325,5.5696845,63.5,7.739912,3.1197016,304.83862,64.01129,40.73396,77.4,286.1,156.49652,56.89544,60.308403,303.6,298.3,35.89685,53.7,4.476094,66.13641,7.6636147,59.5,6.8836894,Equipment1,2018-08-07 14:51:00
59.123276,38.69688,55.4916,1.2213321,12.562142,5.51882,63.6,7.6975245,3.0857918,305.10416,64.01638,40.779736,77.3,286.2,156.54613,56.89544,60.308403,303.5,298.2,35.965515,53.7,4.5100036,66.1326,7.8246865,59.6,6.8836894,Equipment1,2018-08-07 14:52:00
59.128365,38.738842,55.48651,1.2213321,12.563058,5.5103426,63.8,7.765344,3.051882,304.83862,64.02146,40.749218,77.1,286.2,156.54994,56.905613,60.31349,303.4,298.1,35.934998,53.8,4.5439134,66.1326,7.799254,59.8,6.985419,Equipment1,2018-08-07 14:53:00
59.123276,38.792248,55.496685,1.2213321,12.620737,5.5696845,63.8,7.7144794,3.051882,304.72876,64.01638,40.76829,77.2,286.1,156.46982,56.905613,60.31349,303.4,297.9,35.908295,53.7,4.577823,66.14404,7.8501186,59.7,6.8497796,Equipment1,2018-08-07 14:54:00
59.11819,38.799877,55.496685,1.2204165,12.511787,5.5272975,63.6,7.799254,3.051882,305.2781,64.02146,40.745403,77.2,286.2,156.48889,56.900528,60.31349,303.5,298.3,35.89685,53.7,4.5439134,66.16693,7.875551,59.5,6.917599,Equipment1,2018-08-07 14:55:00
59.128365,38.796062,55.496685,1.2204165,12.549325,5.595117,63.4,7.722957,3.0179722,304.74707,64.02655,40.749218,77.5,286.0,156.70634,56.905613,60.32366,303.7,298.5,35.89685,53.6,4.5100036,66.113525,8.028145,59.4,6.951509,Equipment1,2018-08-07 14:56:00
59.128365,38.799877,55.496685,1.2204165,12.561227,5.5272975,63.8,7.64666,3.0179722,305.18655,64.02655,40.794994,77.0,286.3,156.74068,56.9107,60.318577,303.3,298.0,35.89685,53.8,4.577823,66.121155,7.6975245,59.8,6.951509,Equipment1,2018-08-07 14:57:00
59.13345,38.757915,55.50177,1.2204165,12.596018,5.5866394,63.8,7.773822,3.0179722,304.58228,64.02655,40.814068,77.2,286.2,156.62624,56.92087,60.318577,303.4,298.0,35.931183,53.7,4.5439134,66.09064,8.299423,59.7,6.917599,Equipment1,2018-08-07 14:58:00
59.138535,38.799877,55.50686,1.2204165,12.491646,5.5866394,63.4,7.7314343,3.0857918,304.81116,64.02146,40.77592,77.5,286.1,156.57283,56.9107,60.318577,303.8,298.6,35.900665,53.7,4.442184,66.14023,7.400814,59.3,6.951509,Equipment1,2018-08-07 14:59:00
59.13345,38.77699,55.50686,1.2204165,12.56672,5.612072,63.8,7.7907767,3.051882,304.89355,64.02146,40.707256,77.1,286.3,156.64912,56.92087,60.32366,303.3,298.0,35.915924,53.8,4.5439134,66.14786,8.028145,59.8,6.917599,Equipment1,2018-08-07 15:00:00
59.143623,38.750286,55.511944,1.2204165,12.610666,5.5442524,63.9,7.7144794,2.9840624,304.71045,64.02146,40.722515,77.1,286.3,156.52705,56.915787,60.32875,303.3,297.9,35.97696,53.8,4.577823,66.128784,7.6720924,59.9,6.8497796,Equipment1,2018-08-07 15:01:00
59.138535,38.796062,55.517033,1.2204165,12.586862,5.595117,63.5,7.756867,3.0179722,304.7013,64.02146,40.829327,77.4,286.0,156.46982,56.9107,60.32366,303.7,298.3,35.973145,53.6,4.5100036,66.11734,8.333333,59.5,6.985419,Equipment1,2018-08-07 15:02:00
59.14871,38.74647,55.522118,1.219501,12.495308,5.5527296,63.6,7.7144794,3.051882,305.4246,64.02146,40.817883,77.2,286.3,156.51942,56.915787,60.338924,303.5,298.3,35.996033,53.8,4.5439134,66.16312,7.587318,59.5,6.985419,Equipment1,2018-08-07 15:03:00
59.143623,38.731213,55.517033,1.219501,12.556649,5.5527296,63.5,7.6720924,3.051882,304.69214,64.03164,40.817883,77.4,286.0,156.72923,56.931046,60.338924,303.7,298.3,36.022736,53.6,4.476094,66.15167,7.926416,59.5,6.985419,Equipment1,2018-08-07 15:04:00
59.138535,38.773174,55.517033,1.219501,12.475166,5.51882,63.5,7.816209,3.051882,305.16824,64.03672,40.84077,77.3,286.3,156.8246,56.92596,60.34401,303.5,298.4,35.91211,53.8,4.5100036,66.170746,8.11292,59.5,6.917599,Equipment1,2018-08-07 15:05:00
59.143623,38.750286,55.517033,1.219501,12.594187,5.5866394,63.8,7.756867,3.051882,304.4724,64.03672,40.722515,77.1,286.1,156.88182,56.931046,60.333836,303.3,297.9,35.89685,53.7,4.577823,66.15167,7.934893,59.8,6.985419,Equipment1,2018-08-07 15:06:00
59.14871,38.76173,55.511944,1.219501,12.543832,5.5103426,63.5,7.722957,3.1197016,304.5548,64.03672,40.691998,77.4,286.0,156.78264,56.92087,60.333836,303.7,298.4,35.89685,53.6,4.5100036,66.15167,7.8501186,59.4,6.8497796,Equipment1,2018-08-07 15:07:00
59.138535,38.71214,55.50686,1.219501,12.544747,5.51882,63.8,7.739912,3.0857918,305.3788,64.03164,40.760662,77.0,286.4,156.77501,56.931046,60.338924,303.3,298.0,35.988403,53.8,4.5439134,66.18982,7.8501186,59.8,6.81587,Equipment1,2018-08-07 15:08:00
59.143623,38.715954,55.50686,1.2185855,12.557565,5.5612073,63.5,7.706002,3.0179722,304.36255,64.02655,40.764477,77.5,286.0,156.70253,56.92087,60.333836,303.8,298.4,35.90448,53.6,4.476094,66.186005,7.951848,59.4,7.121058,Equipment1,2018-08-07 15:09:00
59.13345,38.715954,55.50177,1.2185855,12.541085,5.5103426,63.8,7.722957,3.051882,305.06754,64.03164,40.844585,77.1,286.3,156.75594,56.92087,60.32366,303.4,298.2,35.89685,53.8,4.5439134,66.23178,7.8416414,59.8,6.951509,Equipment1,2018-08-07 15:10:00
59.143623,38.788433,55.50177,1.2185855,12.571298,5.4933877,63.7,7.6720924,3.0179722,304.84778,64.02655,40.707256,77.3,286.1,156.67201,56.92087,60.32366,303.5,298.2,35.89685,53.6,4.5100036,66.21271,8.273992,59.6,6.951509,Equipment1,2018-08-07 15:11:00
59.143623,38.708324,55.511944,1.2185855,12.562142,5.5103426,63.6,7.6890473,3.051882,304.75623,64.02655,40.688183,77.3,286.1,156.70634,56.915787,60.32875,303.6,298.3,35.88159,53.6,4.5100036,66.24704,7.9603257,59.6,6.985419,Equipment1,2018-08-07 15:12:00
59.128365,38.69688,55.50177,1.2185855,12.529182,5.5442524,63.8,7.6636147,3.051882,305.35135,64.02146,40.71107,77.1,286.3,156.61479,56.9107,60.32366,303.3,298.1,35.88922,53.8,4.577823,66.25086,7.985758,59.7,6.917599,Equipment1,2018-08-07 15:13:00
59.138535,38.658733,55.50686,1.2185855,12.581368,5.5612073,63.9,7.7144794,3.051882,304.6372,64.02146,40.749218,77.1,286.2,156.60335,56.905613,60.32875,303.3,297.9,35.85107,53.7,4.577823,66.21271,8.036623,59.8,6.917599,Equipment1,2018-08-07 15:14:00
59.13345,38.69688,55.50686,1.21767,12.538339,5.5357747,63.5,7.6975245,3.0857918,304.57312,64.02655,40.72633,77.5,286.0,156.60335,56.9107,60.32366,303.8,298.5,35.923553,53.6,4.476094,66.22797,7.6551375,59.4,7.0193286,Equipment1,2018-08-07 15:15:00
59.13345,38.620583,55.496685,1.21767,12.541085,5.442523,63.9,7.6551375,3.0857918,305.26895,64.02655,40.64622,77.0,286.4,156.67201,56.905613,60.32875,303.2,298.0,35.90448,53.8,4.5439134,66.21652,7.8416414,59.9,6.81587,Equipment1,2018-08-07 15:16:00
59.13345,38.658733,55.496685,1.21767,12.579537,5.5272975,63.6,7.6720924,3.051882,304.44495,64.02655,40.71107,77.4,286.0,156.63387,56.915787,60.333836,303.6,298.3,35.820553,53.6,4.5100036,66.22034,7.739912,59.6,7.0532384,Equipment1,2018-08-07 15:17:00
59.138535,38.69688,55.496685,1.21767,12.486153,5.4933877,63.6,7.64666,3.0179722,305.4429,64.02655,40.70344,77.2,286.3,156.70253,56.9107,60.32875,303.5,298.3,35.797665,53.8,4.5100036,66.22034,7.917938,59.5,6.985419,Equipment1,2018-08-07 15:18:00
59.138535,38.662548,55.48651,1.21767,12.524605,5.5103426,63.4,7.706002,3.0179722,304.5548,64.02146,40.70344,77.4,286.0,156.82841,56.900528,60.318577,303.7,298.4,35.797665,53.6,4.5100036,66.23178,8.002713,59.3,6.951509,Equipment1,2018-08-07 15:19:00
59.128365,38.670177,55.481426,1.21767,12.516365,5.467955,63.8,7.6805696,3.051882,304.74707,64.0062,40.722515,77.1,286.3,156.86275,56.890354,60.32366,303.3,298.1,35.797665,53.8,4.5439134,66.31571,7.968803,59.7,6.917599,Equipment1,2018-08-07 15:20:00
59.123276,38.69688,55.481426,1.21767,12.612497,5.5612073,64.0,7.8585963,3.0179722,304.64636,64.0062,40.756847,77.0,286.2,156.73305,56.89544,60.318577,303.2,297.8,35.797665,53.8,4.577823,66.350044,8.019668,60.1,6.917599,Equipment1,2018-08-07 15:21:00
59.11819,38.620583,55.48651,1.2167544,12.5310135,5.5612073,63.4,7.773822,3.0179722,304.87524,64.0062,40.630962,77.6,286.0,156.57664,56.88527,60.308403,303.8,298.5,35.797665,53.6,4.442184,66.33097,7.8077316,59.3,6.951509,Equipment1,2018-08-07 15:22:00
59.113106,38.662548,55.471252,1.21767,12.520027,5.5103426,63.8,7.722957,3.051882,305.36966,64.00112,40.604256,77.0,286.3,156.7216,56.890354,60.318577,303.3,298.0,35.797665,53.8,4.5439134,66.28138,7.7314343,59.8,6.951509,Equipment1,2018-08-07 15:23:00
59.113106,38.693066,55.471252,1.2167544,12.4980545,5.5612073,63.3,7.6975245,3.051882,304.57312,64.00112,40.611885,77.6,286.0,156.80171,56.89544,60.31349,303.9,298.6,35.80911,53.6,4.442184,66.19745,7.909461,59.2,7.121058,Equipment1,2018-08-07 15:24:00
59.11819,38.68925,55.48651,1.2167544,12.521858,5.595117,63.9,7.799254,3.1197016,304.99426,64.0062,40.6157,77.0,286.3,156.90852,56.89544,60.31349,303.3,298.0,35.797665,53.9,4.577823,66.19745,7.9603257,59.8,6.917599,Equipment1,2018-08-07 15:25:00
59.11819,38.68925,55.48651,1.2167544,12.576791,5.5442524,63.7,7.8077316,3.051882,304.60974,64.02146,40.63859,77.3,286.1,156.81316,56.890354,60.318577,303.5,298.2,35.80148,53.7,4.5100036,66.20508,7.765344,59.7,6.985419,Equipment1,2018-08-07 15:26:00
59.113106,38.624397,55.481426,1.2158389,12.514534,5.5357747,63.6,7.6212277,3.051882,304.87524,64.02146,40.707256,77.3,286.2,156.7216,56.88527,60.308403,303.5,298.3,35.812923,53.7,4.5100036,66.20889,7.706002,59.5,7.087148,Equipment1,2018-08-07 15:27:00
59.113106,38.64729,55.47634,1.2158389,12.606089,5.578162,64.0,7.629705,3.0179722,304.8844,64.01638,40.70344,77.0,286.3,156.67583,56.88527,60.303318,303.2,297.8,35.824368,53.8,4.577823,66.235596,7.773822,60.0,6.951509,Equipment1,2018-08-07 15:28:00
59.113106,38.71977,55.481426,1.2158389,12.547494,5.5612073,63.5,7.7314343,3.0179722,304.62805,64.01129,40.70344,77.5,286.0,156.58046,56.875095,60.303318,303.7,298.4,35.831997,53.6,4.442184,66.243225,7.570363,59.4,7.121058,Equipment1,2018-08-07 15:29:00
59.113106,38.69688,55.471252,1.2158389,12.506294,5.51882,63.8,7.6805696,3.0179722,305.5436,64.01129,40.737774,77.1,286.3,156.64912,56.88527,60.308403,303.3,298.1,35.839626,53.8,4.5100036,66.235596,8.01119,59.7,6.985419,Equipment1,2018-08-07 15:30:00
59.11819,38.69688,55.47634,1.2158389,12.466926,5.467955,63.3,7.773822,2.9840624,304.93933,64.02146,40.71107,77.6,286.1,156.87038,56.890354,60.303318,303.9,298.7,35.8587,53.7,4.442184,66.24704,7.943371,59.2,7.0193286,Equipment1,2018-08-07 15:31:00
59.113106,38.69688,55.471252,1.2158389,12.548409,5.5103426,63.9,7.739912,2.9501526,304.8203,64.0062,40.73396,77.1,286.4,157.0077,56.88018,60.308403,303.3,298.0,35.8587,53.8,4.5439134,66.29664,7.9603257,59.9,7.0193286,Equipment1,2018-08-07 15:32:00
59.11819,38.666363,55.471252,1.2158389,12.595102,5.5272975,63.9,7.595795,2.9501526,304.5182,64.0062,40.66148,77.1,286.2,156.83223,56.88018,60.298233,303.3,297.9,35.86633,53.7,4.5100036,66.235596,7.799254,59.9,6.917599,Equipment1,2018-08-07 15:33:00
59.108017,38.673992,55.481426,1.2149234,12.5310135,5.5696845,63.5,7.6975245,2.9840624,304.60974,64.01129,40.730145,77.5,286.1,156.67201,56.875095,60.298233,303.8,298.4,35.87396,53.6,4.476094,66.22797,7.7907767,59.4,7.121058,Equipment1,2018-08-07 15:34:00
59.108017,38.685436,55.481426,1.2149234,12.491646,5.501865,63.7,7.706002,3.0179722,305.65347,64.00112,40.764477,77.1,286.4,156.7712,56.890354,60.303318,303.3,298.2,35.893036,53.8,4.5439134,66.29282,7.782299,59.7,7.0193286,Equipment1,2018-08-07 15:35:00
59.123276,38.662548,55.48651,1.2149234,12.488899,5.476433,63.4,7.6636147,3.051882,304.65552,64.0062,40.794994,77.6,286.1,156.98482,56.890354,60.31349,303.9,298.6,35.89685,53.7,4.442184,66.29664,7.7907767,59.3,7.121058,Equipment1,2018-08-07 15:36:00
59.123276,38.68925,55.47634,1.2149234,12.528267,5.5357747,63.8,7.7144794,3.0179722,304.95764,64.0062,40.764477,77.1,286.3,156.90852,56.890354,60.308403,303.3,298.0,35.89685,53.8,4.5439134,66.3653,7.706002,59.8,7.087148,Equipment1,2018-08-07 15:37:00
59.123276,38.727398,55.481426,1.2149234,12.522774,5.578162,63.5,7.756867,3.0179722,304.5182,64.0062,40.730145,77.6,286.0,156.97337,56.89544,60.308403,303.8,298.5,35.89685,53.6,4.476094,66.34623,7.917938,59.4,7.087148,Equipment1,2018-08-07 15:38:00
59.11819,38.750286,55.47634,1.2149234,12.529182,5.51882,63.9,7.61275,3.0179722,305.08585,64.0062,40.753033,77.1,286.4,156.94667,56.890354,60.31349,303.3,298.0,35.89685,53.9,4.5439134,66.34623,7.8331637,59.9,6.985419,Equipment1,2018-08-07 15:39:00
59.128365,38.69688,55.481426,1.2140077,12.585946,5.467955,63.8,7.706002,2.9840624,304.50903,64.00112,40.78355,77.3,286.1,156.84367,56.890354,60.303318,303.6,298.2,35.89685,53.7,4.5100036,66.334785,8.0451,59.7,7.0532384,Equipment1,2018-08-07 15:40:00
59.11819,38.715954,55.481426,1.2140077,12.553903,5.501865,63.9,7.6720924,2.9840624,304.71045,64.0062,40.779736,77.1,286.3,156.72542,56.88018,60.308403,303.3,298.1,35.89685,53.8,4.5439134,66.3653,7.951848,59.8,6.985419,Equipment1,2018-08-07 15:41:00
59.11819,38.77699,55.47634,1.2140077,12.590524,5.5866394,63.9,7.61275,2.9162428,304.9485,64.01129,40.83314,77.2,286.2,156.68346,56.88018,60.31349,303.4,298.0,35.89685,53.7,4.5439134,66.39582,7.6720924,59.9,6.951509,Equipment1,2018-08-07 15:42:00
59.11819,38.69688,55.4916,1.2140077,12.511787,5.48491,63.6,7.6636147,2.9840624,304.82947,64.00112,40.829327,77.4,286.2,156.70253,56.88018,60.318577,303.7,298.5,35.91974,53.7,4.5100036,66.41871,7.8416414,59.6,7.0532384,Equipment1,2018-08-07 15:43:00
59.128365,38.700695,55.496685,1.2140077,12.529182,5.442523,63.7,7.629705,2.9162428,305.1591,63.996033,40.794994,77.4,286.2,156.75975,56.905613,60.31349,303.6,298.3,35.988403,53.7,4.5100036,66.42252,7.8331637,59.6,7.0193286,Equipment1,2018-08-07 15:44:00
59.13345,38.731213,55.4916,1.2130922,12.473335,5.48491,63.6,7.64666,3.0179722,304.9485,64.0062,40.859844,77.3,286.2,156.97337,56.900528,60.318577,303.5,298.5,35.999847,53.7,4.476094,66.37293,8.01119,59.5,7.0532384,Equipment1,2018-08-07 15:45:00
59.143623,38.853283,55.496685,1.2140077,12.528267,5.5357747,63.8,7.6720924,2.9501526,305.12247,64.0062,40.87892,77.2,286.2,157.08781,56.9107,60.32366,303.4,298.1,36.003662,53.7,4.5100036,66.3386,7.8416414,59.8,7.121058,Equipment1,2018-08-07 15:46:00
59.14871,38.902878,55.50686,1.2130922,12.520027,5.476433,63.5,7.6720924,3.051882,304.271,64.01638,40.924698,77.6,286.0,157.12596,56.9107,60.32366,303.8,298.5,36.060883,53.6,4.476094,66.25468,8.095964,59.4,7.154968,Equipment1,2018-08-07 15:47:00
59.14871,38.899063,55.517033,1.2130922,12.509041,5.467955,63.8,7.6212277,3.0179722,305.2781,64.01129,40.955215,77.1,286.3,157.06111,56.915787,60.32875,303.3,298.1,36.095215,53.8,4.5439134,66.29282,7.934893,59.8,7.0193286,Equipment1,2018-08-07 15:48:00
59.143623,38.982986,55.517033,1.2130922,12.55848,5.5272975,63.9,7.6890473,2.9840624,304.74707,64.01638,40.989548,77.2,286.3,157.03441,56.92596,60.32875,303.4,298.0,36.09903,53.7,4.5439134,66.24704,8.019668,59.9,7.087148,Equipment1,2018-08-07 15:49:00
59.14871,38.93721,55.53229,1.2130922,12.519112,5.5527296,63.5,7.799254,3.051882,304.5365,64.02655,40.970474,77.5,286.0,156.99626,56.92087,60.338924,303.7,298.5,36.15244,53.6,4.476094,66.269936,8.155307,59.4,7.0193286,Equipment1,2018-08-07 15:50:00
59.169056,38.92195,55.527203,1.2130922,12.567636,5.5103426,64.0,7.722957,2.9840624,304.97595,64.02146,41.020065,77.1,286.3,157.0306,56.93613,60.34401,303.3,298.0,36.198215,53.8,4.577823,66.26231,8.07901,60.0,7.0193286,Equipment1,2018-08-07 15:51:00
59.169056,39.05928,55.53229,1.2121767,12.529182,5.5612073,63.5,7.773822,3.0857918,304.7837,64.04181,41.07347,77.5,286.1,157.08018,56.94122,60.34401,303.8,298.5,36.198215,53.7,4.476094,66.269936,7.926416,59.5,7.0532384,Equipment1,2018-08-07 15:52:00
59.179226,39.097427,55.537376,1.2121767,12.521858,5.5103426,63.9,7.706002,2.9840624,305.28726,64.04181,41.08873,77.1,286.4,157.07637,56.95648,60.364353,303.3,298.0,36.205845,53.9,4.577823,66.23178,8.01119,59.9,6.985419,Equipment1,2018-08-07 15:53:00
59.184315,39.097427,55.54755,1.2121767,12.495308,5.5612073,63.4,7.7483892,2.9501526,304.802,64.04181,41.123062,77.6,286.1,157.17174,56.966652,60.369442,303.9,298.7,36.27451,53.7,4.476094,66.20889,8.028145,59.4,7.0532384,Equipment1,2018-08-07 15:54:00
59.1894,39.120316,55.55772,1.2121767,12.536508,5.5527296,63.8,7.8077316,2.9162428,304.95764,64.06216,41.08873,77.3,286.3,157.32051,56.971737,60.374527,303.6,298.3,36.350803,53.7,4.5100036,66.269936,7.943371,59.8,7.087148,Equipment1,2018-08-07 15:55:00
59.199574,39.17754,55.55772,1.2121767,12.448615,5.5103426,63.6,7.6212277,2.9162428,305.5436,64.067245,41.168842,77.2,286.4,157.48073,56.986996,60.3847,303.5,298.4,36.297398,53.9,4.5100036,66.35767,7.8246865,59.6,6.985419,Equipment1,2018-08-07 15:56:00
59.20466,39.12795,55.583153,1.2112612,12.551156,5.5272975,63.7,7.6805696,2.9501526,304.0421,64.077415,41.10399,77.5,286.1,157.46928,57.002254,60.389786,303.7,298.3,36.297398,53.6,4.5100036,66.38438,7.816209,59.6,7.0532384,Equipment1,2018-08-07 15:57:00
59.209747,39.188984,55.58824,1.2112612,12.494392,5.5696845,63.9,7.739912,2.9162428,304.89355,64.067245,41.084915,77.1,286.5,157.3434,57.002254,60.394875,303.4,298.2,36.312656,53.9,4.5100036,66.44923,7.8416414,59.8,7.0532384,Equipment1,2018-08-07 15:58:00
59.209747,39.196613,55.578068,1.2112612,12.552987,5.578162,63.7,7.722957,2.9501526,304.46326,64.077415,41.187916,77.5,286.2,157.3167,57.00734,60.39996,303.7,298.3,36.37369,53.6,4.5100036,66.48356,8.053577,59.7,7.0532384,Equipment1,2018-08-07 15:59:00
59.214832,39.196613,55.593327,1.2112612,12.483406,5.5272975,63.8,7.756867,2.9501526,305.35135,64.082504,41.168842,77.2,286.4,157.40062,57.017513,60.405045,303.4,298.2,36.396584,53.9,4.5439134,66.49882,8.036623,59.8,6.8836894,Equipment1,2018-08-07 16:00:00
59.219917,39.196613,55.593327,1.2112612,12.5310135,5.5866394,63.6,7.64666,2.9840624,304.56396,64.082504,41.14214,77.6,286.0,157.44258,57.022602,60.39996,303.9,298.6,36.38514,53.6,4.476094,66.51026,7.773822,59.5,7.0193286,Equipment1,2018-08-07 16:01:00
59.225006,39.25002,55.593327,1.2103456,12.512703,5.5612073,63.9,7.7483892,3.0179722,305.04007,64.082504,41.24132,77.1,286.4,157.45021,57.022602,60.41522,303.3,298.2,36.396584,53.9,4.5439134,66.49119,7.7483892,59.9,6.951509,Equipment1,2018-08-07 16:02:00
59.225006,39.204243,55.6035,1.2103456,12.561227,5.578162,63.8,7.6720924,3.0179722,304.62805,64.082504,41.222248,77.4,286.2,157.36629,57.022602,60.420303,303.6,298.2,36.396584,53.7,4.476094,66.49882,7.951848,59.8,6.951509,Equipment1,2018-08-07 16:03:00
59.225006,39.196613,55.608585,1.2103456,12.477913,5.578162,63.7,7.7314343,2.9840624,305.04922,64.087585,41.233692,77.3,286.4,157.29762,57.027687,60.41522,303.5,298.4,36.396584,53.9,4.5100036,66.53315,7.8077316,59.7,6.8836894,Equipment1,2018-08-07 16:04:00
59.23009,39.173725,55.6035,1.2103456,12.544747,5.5866394,63.8,7.7314343,2.9501526,304.83862,64.092674,41.229877,77.3,286.3,157.40443,57.03786,60.420303,303.6,298.2,36.396584,53.7,4.5439134,66.54459,8.002713,59.8,6.951509,Equipment1,2018-08-07 16:05:00
59.240265,39.246204,55.623844,1.2103456,12.501717,5.5612073,63.7,7.7314343,3.0179722,304.79285,64.092674,41.14977,77.3,286.2,157.4464,57.042946,60.430477,303.5,298.4,36.396584,53.7,4.5439134,66.62089,7.765344,59.7,6.985419,Equipment1,2018-08-07 16:06:00
59.24535,39.276722,55.61876,1.2103456,12.578622,5.5442524,64.0,7.756867,2.9501526,304.74707,64.092674,41.268024,77.2,286.2,157.41206,57.042946,60.435562,303.5,298.1,36.396584,53.8,4.5439134,66.72007,7.8840284,60.0,7.0193286,Equipment1,2018-08-07 16:07:00
59.24535,39.29961,55.623844,1.2094301,12.513618,5.5103426,63.7,7.6720924,3.0179722,304.7837,64.087585,41.302357,77.3,286.2,157.35866,57.04803,60.435562,303.6,298.4,36.396584,53.7,4.476094,66.78111,8.172262,59.7,6.917599,Equipment1,2018-08-07 16:08:00
59.24535,39.29961,55.61367,1.2094301,12.54017,5.5272975,63.8,7.6975245,2.9840624,304.95764,64.087585,41.332874,77.4,286.2,157.34721,57.042946,60.44065,303.6,298.2,36.408028,53.7,4.5100036,66.82689,7.8331637,59.8,6.8836894,Equipment1,2018-08-07 16:09:00
59.250435,39.280537,55.61367,1.2094301,12.495308,5.48491,63.6,7.7483892,2.9840624,304.69214,64.087585,41.26421,77.5,286.2,157.46547,57.042946,60.430477,303.8,298.5,36.4271,53.7,4.476094,66.84215,7.773822,59.5,6.951509,Equipment1,2018-08-07 16:10:00
59.255524,39.269093,55.628933,1.2094301,12.509041,5.5357747,63.9,7.739912,2.9501526,305.32388,64.087585,41.294727,77.2,286.4,157.48454,57.04803,60.435562,303.4,298.2,36.396584,53.9,4.577823,66.807816,7.604273,60.0,6.985419,Equipment1,2018-08-07 16:11:00
